episode,n_matched,energy_laugh,energy_nolaugh,base_laugh_rTPJ,base_nolaugh_rTPJ,match_laugh_rTPJ,match_nolaugh_rTPJ,base_laugh_visual_cortex,base_nolaugh_visual_cortex,match_laugh_visual_cortex,match_nolaugh_visual_cortex,base_laugh_auditory_cortex,base_nolaugh_auditory_cortex,match_laugh_auditory_cortex,match_nolaugh_auditory_cortex
s02e11b,185,-21.266767048319593,-23.81783247311065,0.1897329468674617,0.14322060754287333,0.21124277290239546,0.15705193322352046,0.4213902436311809,0.2988533202263669,0.42635949306715,0.3177108924648985,0.2812315805362578,0.2410934514941541,0.23263925899474772,0.21304031302275095
s02e12a,244,-23.413119470161394,-26.026689384170297,0.20491231838458912,0.13905318917757092,0.20470290125009497,0.12050320395886778,0.4882344902517806,0.5012205735974206,0.48088487149954107,0.502583440525996,0.3682052042275327,0.3437682144176269,0.350340866548062,0.3386757057317194
s02e12b,235,-21.73595420987997,-23.54187281126162,0.11768035393838418,0.20314116706177035,0.14125127705204854,0.1953296119317772,0.3453553002955598,0.505689564585358,0.3652004426365134,0.4972432615855313,0.3571980470668859,0.39297797743886204,0.3529772495250221,0.38920668412803233
s02e13a,253,-23.180866238222748,-24.23338136865449,0.15192740419355566,0.1475069465252754,0.15920760945139636,0.16558169977967596,0.49068279856464,0.38871389881973845,0.4894767473820161,0.4055434176523463,0.3761260243112277,0.3534024945862125,0.3941894923290911,0.3229304775521153
s02e13b,177,-23.470223475923405,-24.737976103313226,0.19598894740115727,0.3133116100190143,0.1891055762418019,0.3141799380171628,0.4560536020381744,0.4705625004578551,0.5295661561653032,0.4806256655968066,0.3834429862247695,0.3119249045253191,0.3871199668552647,0.2892698628693386
s02e14a,198,-26.965035883888856,-25.90447932139769,0.20503630410266294,0.2556462387133152,0.20616842968010662,0.25991175691172996,0.5646196539301531,0.47366614295696,0.5363294553471144,0.4803091004808752,0.4054287483288255,0.282280606097891,0.3947558426438646,0.28862050489277646
s02e14b,176,-24.091424565720786,-28.64042035799091,0.3619968258724066,0.3140224316188069,0.34103625236549534,0.3275775836914127,0.4240276808641161,0.4871049131668774,0.40612640810739936,0.4136162463072519,0.3635700973584158,0.40812135737180405,0.3677484962693089,0.3494650978215554
s02e15a,195,-25.53776305927129,-30.231098321763604,0.19598254090578762,0.1700447272785867,0.226964902891131,0.2157970702483661,0.5290597947387273,0.45695071957436895,0.48884393372788204,0.47302877343148403,0.2552332857031541,0.3165207353529869,0.2635080997015489,0.29163900707338325
s02e15b,139,-25.869608231676295,-29.26770580629754,0.2670801430337295,0.20524858678668145,0.22568188951093573,0.1569732140049672,0.4313308930964559,0.44381536831906754,0.4559846666423111,0.4331218504989541,0.459635896414214,0.4115354546787983,0.4575540166956595,0.35354071218705235
s02e16a,227,-24.981281851365253,-24.348041741667416,0.34087243955632346,0.22364749325943745,0.32071199717373644,0.25483418812068553,0.5487824288733956,0.5706169740388605,0.5449694219096614,0.5812140277400317,0.26252326947465215,0.24607004868715673,0.26119314641690533,0.25783881246986157
s02e16b,200,-23.514965159789533,-25.501068478649668,0.27100617988591463,0.16291034454740852,0.2709568010046398,0.1544919828177496,0.4178791050640127,0.4845746273266011,0.42999395894681003,0.4944477115243788,0.33325457853361956,0.33709095837948233,0.3918052472412385,0.29895980123454574
s02e17a,234,-22.00947434289122,-26.279790155917066,0.28959000258015843,0.21255835809285242,0.2397494453253367,0.2028673172842882,0.4900778950607716,0.47430804777577795,0.49589050102659216,0.41289317403844866,0.3394025748291208,0.22343535246306845,0.36187415114675914,0.23734192840042992
s02e17b,237,-23.19386046935816,-24.944922765513112,0.10861998420269729,0.13510184554751786,0.1335149056465034,0.13038556018597733,0.4110879680814883,0.42111073054290027,0.4218988952704669,0.3706688788753763,0.2767961517627821,0.3216134598436648,0.2827863543136446,0.3081995065139818
s02e18a,216,-23.083972132561,-27.029709514137217,0.12000334216124671,-0.005805451152913088,0.11483264670746836,-0.02679310033114245,0.3939373463329765,0.51391095818973,0.42066375649801585,0.46107598855935866,0.2300579513322147,0.2757470324629709,0.22121608780415225,0.27241710310106254
s02e18b,207,-24.331105746976437,-25.15103574586386,0.25830326306844215,0.12092133747462126,0.2142694974470484,0.11682720026482551,0.41603711157374695,0.49588277479581994,0.3975221570319593,0.4952563199931717,0.22081596861730265,0.3098132117913296,0.2738134170463172,0.3087484857884586
s02e19a,156,-24.706122435046712,-26.3434877801579,0.14567225062277211,0.1491310231080605,0.18999813953124023,0.14584297698463153,0.5161853832582898,0.5105268061813576,0.5147783533846754,0.4934050430769981,0.3137994146587467,0.29819436422922935,0.34918028497626064,0.24899281046287622
