roi_idx,label,delta_r,t,p,p_fdr,sig
245,7Networks_LH_SalVentAttn_FrOperIns_2,-0.0035862662,-1.273097560362911,0.2040508255943209,0.2856860445768501,ns
246,7Networks_LH_SalVentAttn_FrOperIns_3,-0.006588113,-2.3082115724498853,0.02172409554662494,0.041211887139920834,*
247,7Networks_LH_SalVentAttn_FrOperIns_4,-0.0037070639,-1.3495726277539895,0.17825503865201878,0.25408729266420355,ns
248,7Networks_LH_SalVentAttn_FrOperIns_5,-0.013844435,-4.84637493194896,2.096915802459617e-06,8.553427304894565e-06,***
249,7Networks_LH_SalVentAttn_FrOperIns_6,0.0030372464,1.222119105898837,0.2227015248410133,0.30725664924589,ns
250,7Networks_LH_SalVentAttn_FrOperIns_7,-0.019126114,-5.830925855457913,1.5320418176887216e-08,8.321406083446108e-08,***
251,7Networks_LH_SalVentAttn_FrOperIns_8,-0.016850982,-5.216725178976056,3.5724799177247003e-07,1.6607203941855363e-06,***
252,7Networks_LH_SalVentAttn_FrOperIns_9,-0.0125611955,-4.645324735096482,5.253636014453582e-06,2.015521325991114e-05,***
253,7Networks_LH_SalVentAttn_FrOperIns_10,-0.008539451,-2.247726916265851,0.025380462193516508,0.0471090593232177,*
254,7Networks_LH_SalVentAttn_FrOperIns_11,-0.0062335106,-1.9670831126466117,0.05017152188448931,0.0864390827792871,ns
255,7Networks_LH_SalVentAttn_FrOperIns_12,-0.00065158046,-0.23018985456284563,0.8181141472630973,0.8702148564569501,ns
256,7Networks_LH_SalVentAttn_FrOperIns_13,-0.013320293,-3.6132942853169223,0.000358946375894221,0.0010232946406708177,**
257,7Networks_LH_SalVentAttn_FrOperIns_14,-0.017289486,-5.25553809543562,2.9507198158292045e-07,1.3893719309008545e-06,***
258,7Networks_LH_SalVentAttn_FrOperIns_15,0.00068036234,0.22369789469645965,0.8231572756143701,0.8724202855691211,ns
259,7Networks_LH_SalVentAttn_FrOperIns_16,-0.02000266,-5.5982100553605445,5.209292140613815e-08,2.6482706842923434e-07,***
260,7Networks_LH_SalVentAttn_FrOperIns_17,-0.012893159,-4.043183375082615,6.83990937907372e-05,0.00022197441758503393,***
261,7Networks_LH_SalVentAttn_FrOperIns_18,-0.0102491835,-2.938356181078211,0.003577288941267575,0.008362891344427375,**
262,7Networks_LH_SalVentAttn_FrOperIns_19,-0.02586759,-8.738372422798369,2.3067194636623797e-16,3.0916032292202285e-15,***
263,7Networks_LH_SalVentAttn_FrOperIns_20,0.0028629915,0.7591883709620194,0.44838543727671576,0.5456766170631729,ns
264,7Networks_LH_SalVentAttn_FrOperIns_21,-0.0038046178,-1.1899313335020305,0.23509225219421573,0.32049564632025185,ns
265,7Networks_LH_SalVentAttn_FrOperIns_22,-0.0049006627,-1.1293744795172938,0.2597169654354697,0.3522048729689944,ns
266,7Networks_LH_SalVentAttn_FrOperIns_23,0.003316846,1.014482273390366,0.31123797402737136,0.40555251161142325,ns
267,7Networks_LH_SalVentAttn_PFCl_1,-0.035830066,-7.742334859210768,1.840955987604845e-13,1.7115915128001802e-12,***
268,7Networks_LH_SalVentAttn_PFCl_2,-0.027433662,-5.768430087558973,2.1358370068399357e-08,1.1245835668667416e-07,***
269,7Networks_LH_SalVentAttn_Med_1,-0.022179283,-5.4234953731932345,1.2741888025748682e-07,6.232051394584189e-07,***
270,7Networks_LH_SalVentAttn_Med_2,-0.027026106,-7.725964066130803,2.0464135402112933e-13,1.8689369676973937e-12,***
271,7Networks_LH_SalVentAttn_Med_3,-0.0027107466,-0.8140166365597107,0.41633462699231083,0.517659439826584,ns
272,7Networks_LH_SalVentAttn_Med_4,-0.0058024228,-1.7238723163920033,0.08584663487550905,0.13756789936572256,ns
273,7Networks_LH_SalVentAttn_Med_5,2.0568701e-05,0.00853602628126383,0.9931954634641482,0.9960910770602536,ns
274,7Networks_LH_SalVentAttn_Med_6,-0.029413002,-7.273320160908767,3.607831938519786e-12,2.799460571843924e-11,***
275,7Networks_LH_SalVentAttn_Med_7,-0.0013213502,-0.41979117995703596,0.674963417783456,0.7530402671919206,ns
276,7Networks_LH_SalVentAttn_Med_8,0.0020598292,0.6501406047645433,0.5161402291205124,0.6115461727352111,ns
277,7Networks_LH_SalVentAttn_Med_9,-0.0026058059,-0.9031192630805256,0.36724728887714364,0.46963965566445137,ns
278,7Networks_LH_SalVentAttn_Med_10,-0.023541737,-6.054767510773938,4.562445717888141e-09,2.5589369461198703e-08,***
279,7Networks_LH_SalVentAttn_Med_11,0.010477181,2.7449358103615085,0.00644798095777153,0.014279648816352401,*
280,7Networks_LH_SalVentAttn_Med_12,0.0025161302,0.5257327679618243,0.5994945063491898,0.6848748201886317,ns
281,7Networks_LH_SalVentAttn_Med_13,-0.0058626854,-1.5411321323596132,0.12442620947854947,0.18939210646292487,ns
282,7Networks_LH_SalVentAttn_Med_14,-0.030476963,-9.158855846385523,1.2024821127481694e-17,2.0272097793925118e-16,***
283,7Networks_LH_SalVentAttn_Med_15,-0.017357836,-4.420049622590688,1.417977748435566e-05,5.1166190083409236e-05,***
284,7Networks_LH_SalVentAttn_Med_16,-0.010711833,-2.843528048701237,0.004794013464507801,0.010897405055885575,*
285,7Networks_LH_SalVentAttn_Med_17,0.0030589704,0.7666416812008389,0.44394745616414577,0.5409135475341186,ns
286,7Networks_LH_SalVentAttn_Med_18,-0.019280266,-4.9567265819826964,1.250562573094794e-06,5.3774190643076145e-06,***
287,7Networks_LH_SalVentAttn_Med_19,-0.017009255,-4.697378170215844,4.15381727542337e-06,1.6237649349382262e-05,***
288,7Networks_LH_Limbic_OFC_1,-0.0013205217,-0.4815992177725349,0.6304709334006022,0.7118665243647937,ns
289,7Networks_LH_Limbic_OFC_2,-0.009672289,-3.527854513574661,0.0004902505620926726,0.00137110726308845,**
290,7Networks_LH_Limbic_OFC_3,-0.004721815,-1.95195726498579,0.05195074981612622,0.08905842825621638,ns
291,7Networks_LH_Limbic_OFC_4,-0.0014767878,-0.6203940640318513,0.5355084514723545,0.6287198201586688,ns
292,7Networks_LH_Limbic_OFC_5,-0.0049335435,-1.8203454929233522,0.06978544299418334,0.11504565043130544,ns
293,7Networks_LH_Limbic_OFC_6,-0.013060258,-5.425198098691563,1.2632591359546082e-07,6.208016325262646e-07,***
294,7Networks_LH_Limbic_OFC_7,-0.00086386566,-0.2293350715313465,0.8187777380035839,0.8702148564569501,ns
295,7Networks_LH_Limbic_OFC_8,-0.0004254871,-0.10946053920787269,0.9129164744488724,0.940249303025186,ns
296,7Networks_LH_Limbic_OFC_9,-0.0016574827,-0.46587311904287,0.6416724291703162,0.721357240635911,ns
297,7Networks_LH_Limbic_OFC_10,-0.0010212889,-0.2816006961002247,0.7784599618071119,0.8394677958045345,ns
298,7Networks_LH_Limbic_OFC_11,-0.005870516,-2.528105836550355,0.012024006360307182,0.024768013101471083,*
299,7Networks_LH_Limbic_OFC_12,-0.0007589812,-0.3464500107923185,0.7292675666813044,0.8005138393806649,ns
300,7Networks_LH_Limbic_OFC_13,-0.00058532646,-0.16305431070798918,0.8705945655293903,0.9056991851071883,ns
301,7Networks_LH_Limbic_OFC_14,-0.005529659,-1.3873047800458627,0.1664639929283004,0.2406034183501485,ns
302,7Networks_LH_Limbic_TempPole_1,-0.0022989267,-0.675745785119993,0.4997658117359318,0.5948769523777181,ns
303,7Networks_LH_Limbic_TempPole_2,-0.03163518,-7.989136875736169,3.6742974014188425e-14,3.611309445965948e-13,***
304,7Networks_LH_Limbic_TempPole_3,0.0055931574,1.8002227013722263,0.07291336628779461,0.11943903810953023,ns
305,7Networks_LH_Limbic_TempPole_4,-0.005082131,-1.8316218404840772,0.06808159592455625,0.11277721828915256,ns
306,7Networks_LH_Limbic_TempPole_5,0.0068573765,2.3469002411857325,0.019634800409128256,0.03801709947883745,*
307,7Networks_LH_Limbic_TempPole_6,0.0013379193,0.5750802467425079,0.5657038350764916,0.6559621997740891,ns
308,7Networks_LH_Limbic_TempPole_7,0.00013787916,0.04153941554582065,0.966895796132429,0.9821225015833335,ns
309,7Networks_LH_Limbic_TempPole_8,-0.029531045,-7.428970893800975,1.3616396094507233e-12,1.1152476801215448e-11,***
310,7Networks_LH_Limbic_TempPole_9,-0.010505021,-3.332593819796976,0.000977483915946662,0.0025733760236146814,**
311,7Networks_LH_Limbic_TempPole_10,-0.01005973,-3.035928925076498,0.002626178001627916,0.006376978112188257,**
312,7Networks_LH_Limbic_TempPole_11,0.0044022487,1.3936338766879661,0.1645453022264779,0.2381637474021391,ns
313,7Networks_LH_Limbic_TempPole_12,-0.006706568,-2.890646440686476,0.004148884456034327,0.009557251693364788,**
314,7Networks_LH_Limbic_TempPole_13,0.0065714763,2.257176458269114,0.02477611433903299,0.046236799272842764,*
315,7Networks_LH_Limbic_TempPole_14,-0.00481919,-1.6575118513088822,0.09854809980815153,0.15574523583769123,ns
316,7Networks_LH_Limbic_TempPole_15,-0.010680112,-3.906174921585204,0.0001178914204924498,0.0003664576685186994,***
317,7Networks_LH_Cont_Par_1,-0.050286356,-10.969251693681,1.729860868324122e-23,6.611912652261088e-22,***
318,7Networks_LH_Cont_Par_2,-0.0036477183,-0.8246938311363514,0.4102550265617202,0.5119506498327633,ns
319,7Networks_LH_Cont_Par_3,-0.014794454,-3.6188197433934777,0.0003517103867357169,0.0010082364419757217,**
320,7Networks_LH_Cont_Par_4,-0.06439357,-14.082599682754381,2.448465865815588e-34,2.5268167735216867e-32,***
321,7Networks_LH_Cont_Par_5,-0.03346157,-7.711180793223268,2.2513142431787272e-13,2.020309825182997e-12,***
322,7Networks_LH_Cont_Par_6,-0.06016645,-12.416298052062562,1.9332277115316873e-28,9.975454991503507e-27,***
323,7Networks_LH_Cont_Par_7,-0.0099252835,-2.7116797815362474,0.007112870530547694,0.015518990248467696,*
324,7Networks_LH_Cont_Par_8,-0.043974444,-9.797888653660586,1.1820736787380526e-19,2.6334453317005872e-18,***
325,7Networks_LH_Cont_Par_9,-0.040158503,-9.651614530326867,3.4508082182594745e-19,6.7797833786908384e-18,***
326,7Networks_LH_Cont_Par_10,-0.03437421,-8.820640308482718,1.3017180631554495e-16,1.865795890522811e-15,***
327,7Networks_LH_Cont_Par_11,-0.043719698,-10.136011614609838,9.657680105924555e-21,2.5555707357215746e-19,***
328,7Networks_LH_Cont_Par_12,-0.03124288,-8.097340170439503,1.7955604059589075e-14,1.8908350397444822e-13,***
329,7Networks_LH_Cont_Par_13,-0.020699367,-5.640219593469117,4.188061000865043e-08,2.1396430459864973e-07,***
330,7Networks_LH_Cont_Par_14,-0.031411275,-7.512353031186863,8.035699016744623e-13,6.742147467707684e-12,***
331,7Networks_LH_Cont_Par_15,-0.029904226,-8.646376662670175,4.3586476301992967e-16,5.419426932970691e-15,***
332,7Networks_LH_Cont_Temp_1,0.0015387781,0.4414880006370786,0.6592041750407653,0.7378510939718761,ns
333,7Networks_LH_Cont_Temp_2,0.0060941665,1.5357438823016107,0.12574261604269052,0.19111396134912612,ns
334,7Networks_LH_Cont_Temp_3,0.0064045596,1.5303907479350953,0.127061222166912,0.1922685942467056,ns
335,7Networks_LH_Cont_Temp_4,-0.0111542605,-2.498643112610319,0.013046551739358371,0.026608777460509565,*
336,7Networks_LH_Cont_PFCd_1,-0.013375356,-3.5351291282621107,0.0004775195765991342,0.0013427798448237232,**
337,7Networks_LH_Cont_PFCl_1,-0.020332104,-4.632308829529096,5.5696721990876805e-06,2.1288524849846242e-05,***
338,7Networks_LH_Cont_PFCl_2,-0.017922899,-4.204924968000907,3.5290083013832315e-05,0.00011824469373465894,***
339,7Networks_LH_Cont_PFCl_3,-0.025094962,-6.3776782778497845,7.506735386645504e-10,4.695121769101915e-09,***
340,7Networks_LH_Cont_PFCl_4,-0.018189404,-4.142945690987088,4.558663610038246e-05,0.00015127140982506334,***
341,7Networks_LH_Cont_PFCl_5,-0.05425067,-11.357860150475576,8.480869631461391e-25,3.500902983867262e-23,***
342,7Networks_LH_Cont_PFCl_6,-0.0060465317,-1.2887722181227321,0.1985525849570418,0.27954470351387056,ns
343,7Networks_LH_Cont_PFCl_7,-0.00987918,-2.8978532422702354,0.004057511886774882,0.00938868221334457,**
344,7Networks_LH_Cont_PFCl_8,-0.0021621604,-0.5354112255127581,0.5927951186045699,0.6795103386392164,ns
345,7Networks_LH_Cont_PFCl_9,-0.03902196,-8.6488236016494,4.28570095499356e-16,5.393711445796773e-15,***
346,7Networks_LH_Cont_PFCl_10,-0.00069930346,-0.16491211302274988,0.8691334399418917,0.9053854640862535,ns
347,7Networks_LH_Cont_PFCl_11,-0.011563937,-2.5918717265219726,0.010051841612987548,0.021213702545200715,*
348,7Networks_LH_Cont_PFCl_12,-0.040706318,-8.897603085694005,7.60206592836262e-17,1.1370046431985832e-15,***
349,7Networks_LH_Cont_PFCl_13,-0.012605196,-3.912172967269209,0.0001151508524696605,0.00035902018050963636,***
350,7Networks_LH_Cont_PFCl_14,-0.00821081,-1.878629625531564,0.06134520849831663,0.1037840248692832,ns
351,7Networks_LH_Cont_PFCl_15,-0.026412373,-5.981085627416289,6.822552160130633e-09,3.805877745543142e-08,***
352,7Networks_LH_Cont_PFCl_16,-0.004365031,-1.3092088433902982,0.1915485850877154,0.27026922731608405,ns
353,7Networks_LH_Cont_PFCl_17,-0.019977473,-4.912563967186463,1.5395994972992242e-06,6.538546013221397e-06,***
354,7Networks_LH_Cont_PFCl_18,-0.0011452878,-0.3052742956365076,0.7603865170043411,0.8270520098440999,ns
355,7Networks_LH_Cont_PFCl_19,-0.03134435,-7.11774000179047,9.428495660535955e-12,6.90085639834972e-11,***
356,7Networks_LH_Cont_PFCl_20,-0.0010943875,-0.3222545687035546,0.7475029252580088,0.8154577366451005,ns
357,7Networks_LH_Cont_OFC_1,-0.0061207255,-1.5611067704666535,0.11964029411943843,0.18346030242386396,ns
358,7Networks_LH_Cont_PFCv_1,-0.007902218,-2.4796541824127325,0.013745894355934932,0.02789697029434297,*
359,7Networks_LH_Cont_PFCv_2,-0.009208398,-2.9983504767595117,0.0029609338035615084,0.007073341864063603,**
360,7Networks_LH_Cont_pCun_1,0.00462584,0.960539960108843,0.33762121973685866,0.4349876389119078,ns
361,7Networks_LH_Cont_pCun_2,-0.013921332,-3.1240660450820577,0.0019729451853948456,0.004882684487595877,**
362,7Networks_LH_Cont_pCun_3,-0.0016838069,-0.37475756718476694,0.7081275270788739,0.7824278457659506,ns
363,7Networks_LH_Cont_pCun_4,0.014371502,2.9484146694557487,0.0034663797206862714,0.008148755972091646,**
364,7Networks_LH_Cont_Cing_1,-0.022985786,-7.636525594692964,3.63891399733814e-13,3.182507834960136e-12,***
365,7Networks_LH_Cont_Cing_2,-0.0005104261,-0.22339993991326454,0.8233889129305465,0.8724202855691211,ns
366,7Networks_LH_Cont_Cing_3,0.0021373162,0.8176112388004745,0.4142819140099814,0.5163513710849044,ns
367,7Networks_LH_Cont_Cing_4,-0.0053821136,-1.9834508868337979,0.0483043394334518,0.08364107096530579,ns
368,7Networks_LH_Cont_Cing_5,-0.0052480516,-1.877059665675077,0.061560881818431584,0.10380854581147286,ns
369,7Networks_LH_Cont_Cing_6,-0.0013966813,-0.5318231289775756,0.595274758508006,0.68106823811559,ns
370,7Networks_LH_Cont_Cing_7,-0.0016696028,-0.5776699479962516,0.563956233074802,0.65467135268076,ns
371,7Networks_LH_Cont_Cing_8,-0.011269638,-3.649297369490497,0.00031420108516366075,0.000903218718353476,***
372,7Networks_LH_Cont_PFCmp_1,-0.051453866,-11.423507192758803,5.077085200394852e-25,2.1831466361697864e-23,***
373,7Networks_LH_Cont_PFCmp_2,-0.027940663,-7.238945763400763,4.4660796046217316e-12,3.439547874604199e-11,***
374,7Networks_LH_Default_Par_1,-0.025222717,-5.336580206015089,1.9725874332033423e-07,9.468419679376042e-07,***
375,7Networks_LH_Default_Par_2,-0.018787686,-5.0101376065330765,9.706509800275287e-07,4.280819706788076e-06,***
376,7Networks_LH_Default_Par_3,-0.03820161,-8.05682011970796,2.3493304947306393e-14,2.4245090705620197e-13,***
377,7Networks_LH_Default_Par_4,-0.030723885,-6.275224113129801,1.340419995798359e-09,8.042519974790154e-09,***
378,7Networks_LH_Default_Par_5,-0.03794726,-7.314007941178365,2.800132237895444e-12,2.1891942950818922e-11,***
379,7Networks_LH_Default_Par_6,-0.03995723,-8.746417392100271,2.1814826802717188e-16,3.001720168053885e-15,***
380,7Networks_LH_Default_Par_7,-0.03224178,-6.716978487050528,1.0506698965720229e-10,7.18073730637303e-10,***
381,7Networks_LH_Default_Par_8,-0.013347279,-2.9024066120955836,0.004000731886520657,0.009278101813234423,**
382,7Networks_LH_Default_Par_9,-0.022904845,-4.40398368170473,1.519773645312493e-05,5.4082979378016994e-05,***
383,7Networks_LH_Default_Par_10,-0.0021703881,-0.594524982489409,0.5526463224607094,0.6444418133101154,ns
384,7Networks_LH_Default_Par_11,-0.013323499,-2.8704267939339423,0.004415352809478072,0.01014842783826586,*
385,7Networks_LH_Default_Par_12,-0.0067519867,-1.4583821849050154,0.1458681309245131,0.2153589572447747,ns
386,7Networks_LH_Default_Par_13,-0.0036994945,-0.8641559281515542,0.3882499215793819,0.4892233444077193,ns
387,7Networks_LH_Default_Par_14,0.00033523462,0.06724860632929563,0.9464323040378113,0.9632328774822695,ns
388,7Networks_LH_Default_Par_15,-0.004576783,-1.1018485534247748,0.27148397960243437,0.36433220669663496,ns
389,7Networks_LH_Default_Par_16,-0.010610823,-2.3616821970001247,0.018884388917489853,0.03670186320687294,*
390,7Networks_LH_Default_Par_17,0.009711305,2.1311832925112126,0.033954495362181605,0.06131266992630445,ns
391,7Networks_LH_Default_Par_18,-0.0059029637,-1.4618737430904414,0.14490934195855057,0.21424991533126675,ns
392,7Networks_LH_Default_Par_19,-0.010669499,-2.32482292096558,0.020804314628911705,0.039759356846364585,*
393,7Networks_LH_Default_Temp_1,-0.047845,-9.649730250339573,3.498588146652036e-19,6.7797833786908384e-18,***
394,7Networks_LH_Default_Temp_2,-0.0028710873,-0.7706509621564722,0.4415706480673367,0.5397099945262515,ns
395,7Networks_LH_Default_Temp_3,-0.005383079,-1.7777254147846115,0.07654601718478397,0.12479540242448194,ns
396,7Networks_LH_Default_Temp_4,-0.071469486,-11.18483553451781,3.262584842208756e-24,1.2949952142920908e-22,***
397,7Networks_LH_Default_Temp_5,-0.04197288,-8.949917843905652,5.2666968385351467e-17,7.992986966718045e-16,***
398,7Networks_LH_Default_Temp_6,-0.004120379,-1.0731301167989276,0.2841467215713434,0.37788584621343607,ns
399,7Networks_LH_Default_Temp_7,-0.07526751,-13.387854524671576,7.3568382684795e-32,5.423040780764888e-30,***
400,7Networks_LH_Default_Temp_8,0.0030083146,0.7700715139327264,0.44191370675841324,0.5397099945262515,ns
401,7Networks_LH_Default_Temp_9,-0.03928184,-7.199224733692617,5.710419078870024e-12,4.365298140291752e-11,***
402,7Networks_LH_Default_Temp_10,-0.023386534,-4.973746854706348,1.1538172807509373e-06,5.024217019978765e-06,***
403,7Networks_LH_Default_Temp_11,-0.06797975,-10.768026750135082,8.116518602593504e-23,2.7020152251214506e-21,***
404,7Networks_LH_Default_Temp_12,-0.0015673245,-0.35116778694471734,0.7257294208818263,0.7984571027185979,ns
405,7Networks_LH_Default_Temp_13,-0.04900128,-8.649856170028324,4.255282768670799e-16,5.393711445796773e-15,***
406,7Networks_LH_Default_Temp_14,-0.021225875,-4.2010394922197705,3.5864203536122216e-05,0.00011977947588763149,***
407,7Networks_LH_Default_Temp_15,-0.053397752,-9.011602706561225,3.411642054771475e-17,5.254947164961437e-16,***
408,7Networks_LH_Default_Temp_16,-0.059096973,-10.212456542612875,5.453392854680438e-21,1.4810266910605821e-19,***
409,7Networks_LH_Default_Temp_17,-0.04818351,-8.740600928807604,2.271331532645032e-16,3.084229133802201e-15,***
410,7Networks_LH_Default_Temp_18,-0.050776627,-8.683167984708232,3.3808188890236614e-16,4.416462143635973e-15,***
411,7Networks_LH_Default_Temp_19,-0.05454215,-8.835070808053322,1.1770705936581325e-16,1.7108969755706941e-15,***
412,7Networks_LH_Default_Temp_20,-0.055862624,-10.78163425380919,7.313455110005325e-23,2.515828557841832e-21,***
413,7Networks_LH_Default_Temp_21,-0.05701985,-9.43824194171006,1.6240376603624162e-18,2.889667009472437e-17,***
414,7Networks_LH_Default_Temp_22,-0.033384323,-5.649268162948022,3.995144688871582e-08,2.0512384671221254e-07,***
415,7Networks_LH_Default_PFC_1,-0.0040370305,-1.4317921561768878,0.1533306790055783,0.22419578357507314,ns
416,7Networks_LH_Default_PFC_2,-0.00060889445,-0.28848337200719976,0.7731925103047455,0.8355336865282694,ns
417,7Networks_LH_Default_PFC_3,-0.008827087,-2.3313460217737036,0.02045256723562025,0.039378823483507644,*
418,7Networks_LH_Default_PFC_4,-0.012504399,-3.40683723935357,0.0007546709716758343,0.0020072691823955183,**
419,7Networks_LH_Default_PFC_5,0.00015093498,0.03847778941376463,0.9693344560889046,0.9836314244677969,ns
420,7Networks_LH_Default_PFC_6,-0.0036495125,-0.9096439393699524,0.36380112887572846,0.4663885279500022,ns
421,7Networks_LH_Default_PFC_7,0.0063664853,1.7104075743893832,0.088310195464672,0.14085953897919862,ns
422,7Networks_LH_Default_PFC_8,-0.014014658,-3.2852317091876113,0.0011501473214594617,0.0029853116245352742,**
423,7Networks_LH_Default_PFC_9,0.0014193486,0.6241818290686021,0.5330218983409274,0.6265132108061926,ns
424,7Networks_LH_Default_PFC_10,0.0023495755,0.5580070795057894,0.5772902579234983,0.664173407109309,ns
425,7Networks_LH_Default_PFC_11,-0.013850271,-2.9140179003840703,0.0038592082107042213,0.008970051516771974,**
426,7Networks_LH_Default_PFC_12,0.0017628248,0.41226682559902156,0.6804627343051626,0.7583558766770278,ns
427,7Networks_LH_Default_PFC_13,0.0009623511,0.2946427676423132,0.7684874813800462,0.833942251087495,ns
428,7Networks_LH_Default_PFC_14,-0.020945238,-5.116350779863229,5.828449215093898e-07,2.626619908286857e-06,***
429,7Networks_LH_Default_PFC_15,-0.009781438,-2.7649622841687296,0.006075236473000241,0.013541347818868787,*
430,7Networks_LH_Default_PFC_16,-0.0055442713,-1.5567083098643717,0.12068151842480448,0.18450863261392328,ns
431,7Networks_LH_Default_PFC_17,-0.016495071,-3.9428542471882415,0.00010205173122801652,0.00032223202821779414,***
432,7Networks_LH_Default_PFC_18,-0.011107904,-3.3965662618081036,0.0007823801219271247,0.0020756202720534516,**
433,7Networks_LH_Default_PFC_19,-0.008198417,-2.0387628284737382,0.042423054002346715,0.07471090738979831,ns
434,7Networks_LH_Default_PFC_20,-0.015307555,-3.716928734845387,0.00024398219699329582,0.000724057108704549,***
435,7Networks_LH_Default_PFC_21,-0.023164203,-5.093354103043721,6.513498049003845e-07,2.9225782550312904e-06,***
436,7Networks_LH_Default_PFC_22,-0.029934721,-6.361613851230237,8.224699385018729e-10,5.113186605626101e-09,***
437,7Networks_LH_Default_PFC_23,-0.022491813,-7.618141918362063,4.09383406645894e-13,3.5206972971546883e-12,***
438,7Networks_LH_Default_PFC_24,-0.019779649,-4.856375128194876,2.0017024188962116e-06,8.230107156577252e-06,***
439,7Networks_LH_Default_PFC_25,-0.028799374,-7.469126617494493,1.0567248593548543e-12,8.724320438833677e-12,***
440,7Networks_LH_Default_PFC_26,-0.018294903,-4.2918717389651215,2.4517943143349046e-05,8.350665783477298e-05,***
441,7Networks_LH_Default_PFC_27,-0.0181156,-3.7167366703342424,0.0002441587924701386,0.000724057108704549,***
442,7Networks_LH_Default_PFC_28,-0.020469543,-5.193317453576462,4.007059107413549e-07,1.8461093744869566e-06,***
443,7Networks_LH_Default_PFC_29,-0.03756552,-8.429942449819,1.919183779786614e-15,2.200664067488651e-14,***
444,7Networks_LH_Default_PFC_30,-0.019912528,-4.414837648089313,1.45026284252745e-05,5.214882416335639e-05,***
445,7Networks_LH_Default_PFC_31,-0.012268418,-3.271493782515919,0.0012052975909507683,0.003109667784652982,**
446,7Networks_LH_Default_PFC_32,-0.032813303,-7.140629783340454,8.192776423252384e-12,6.082694437983065e-11,***
447,7Networks_LH_Default_PFC_33,-0.033360984,-7.087222075172529,1.1365441908950182e-11,8.259954964814499e-11,***
448,7Networks_LH_Default_PFC_34,-0.028819982,-6.424644454532107,5.742135285725656e-10,3.657952848684492e-09,***
449,7Networks_LH_Default_PFC_35,-0.031671874,-7.161571835575345,7.202765511065749e-12,5.425732852131279e-11,***
450,7Networks_LH_Default_PFC_36,-0.003925681,-1.0387098166575814,0.29984554280443765,0.39419184735564283,ns
451,7Networks_LH_Default_PFC_37,-0.042823993,-9.668634116356662,3.047573371949753e-19,6.2901914397042905e-18,***
452,7Networks_LH_Default_PFC_38,-0.02306194,-4.863106689398915,1.9399761897225805e-06,8.040383244151418e-06,***
453,7Networks_LH_Default_PFC_39,-0.02806006,-7.403225824505125,1.6012260124659329e-12,1.3011537361140494e-11,***
454,7Networks_LH_Default_PFC_40,-0.029729169,-6.229376529654169,1.73373552506555e-09,1.0224086067815129e-08,***
455,7Networks_LH_Default_PFC_41,-0.0028095082,-0.7171317020755235,0.4738971013265806,0.5700021078893137,ns
456,7Networks_LH_Default_PFC_42,-0.014920203,-3.30142810054228,0.0010881424466680002,0.0028429443163579143,**
457,7Networks_LH_Default_PFC_43,-0.019992424,-4.8727197103984174,1.8550055764166222e-06,7.719216753475622e-06,***
458,7Networks_LH_Default_PFC_44,-0.032305494,-8.478510454860206,1.378637756532865e-15,1.6167660962976328e-14,***
459,7Networks_LH_Default_PFC_45,-0.0006486716,-0.18105344536657655,0.8564580280704976,0.8982364684641805,ns
460,7Networks_LH_Default_PFC_46,-0.01274561,-2.941248774893287,0.003545066028884019,0.008314791231382518,**
461,7Networks_LH_Default_PFC_47,-0.030746957,-7.142661329467266,8.091144455346643e-12,6.050768897041838e-11,***
462,7Networks_LH_Default_PFC_48,-0.03428055,-7.71759376459862,2.1600524612860345e-13,1.955415912322094e-12,***
463,7Networks_LH_Default_PFC_49,-0.005387912,-1.2552550859309526,0.2104440894376343,0.29308812456091576,ns
464,7Networks_LH_Default_PFC_50,-0.008417053,-2.2864777721520984,0.022981121608045923,0.04319948542714644,*
465,7Networks_LH_Default_pCunPCC_1,-0.0037145303,-1.3662221190301242,0.17297733741566126,0.24862480809604795,ns
466,7Networks_LH_Default_pCunPCC_2,0.006837608,1.754010047422521,0.08053464618277492,0.1304737124970545,ns
467,7Networks_LH_Default_pCunPCC_3,0.0047997925,1.5973673215094408,0.11132395671792154,0.17250198698632888,ns
468,7Networks_LH_Default_pCunPCC_4,0.008180511,1.7512607191625567,0.08100783406769164,0.13103461560792756,ns
469,7Networks_LH_Default_pCunPCC_5,0.0024286928,0.631089059452175,0.5285026761026064,0.6225005609995687,ns
470,7Networks_LH_Default_pCunPCC_6,-0.0026601842,-1.034084890902284,0.3019984309665939,0.39651702386453547,ns
471,7Networks_LH_Default_pCunPCC_7,0.015259249,3.2425092959091666,0.0013298042394091826,0.003371886916634586,**
472,7Networks_LH_Default_pCunPCC_8,0.008687107,2.8507875171626322,0.004689011223089213,0.010682250733395293,*
473,7Networks_LH_Default_pCunPCC_9,0.006832501,1.6739386067703612,0.09527140298214562,0.1510293208564889,ns
474,7Networks_LH_Default_pCunPCC_10,0.004774569,1.3498670157056878,0.1781606861866752,0.25408729266420355,ns
475,7Networks_LH_Default_pCunPCC_11,0.0048652887,1.871486170926284,0.062331644584742656,0.10476589122386715,ns
476,7Networks_LH_Default_pCunPCC_12,0.005987065,1.9053333719262062,0.05777210481559118,0.09838417849783844,ns
477,7Networks_LH_Default_pCunPCC_13,0.00809314,2.2003449813858635,0.028607976883204725,0.05245208124504419,ns
478,7Networks_LH_Default_pCunPCC_14,0.009326621,2.993278411543438,0.003009000362733742,0.007155042337191754,**
