roi_idx,label,beta,t,p,p_fdr,sig
232,7Networks_LH_DorsAttn_PrCv_4,-0.13787729820490618,-10.730791536064004,1.0791152101999204e-22,1.7933122333757132e-22,***
233,7Networks_LH_SalVentAttn_ParOper_1,-0.27452112876683465,-19.652672284847746,1.9045580522998275e-54,7.121390978164573e-54,***
234,7Networks_LH_SalVentAttn_ParOper_2,-0.018065897921028747,-1.300141415305039,0.19463327092903884,0.20066087472404406,ns
235,7Networks_LH_SalVentAttn_ParOper_3,-0.07291652185309584,-6.004820341566963,5.995484220618553e-09,7.638691007010305e-09,***
236,7Networks_LH_SalVentAttn_ParOper_4,-0.03799351530663345,-2.7647402699952477,0.006079259460037147,0.00668848162340974,**
237,7Networks_LH_SalVentAttn_ParOper_5,0.2723794517845177,21.339457029121153,1.998099670128201e-60,9.458893851249099e-60,***
238,7Networks_LH_SalVentAttn_ParOper_6,0.24950991911792636,19.2004218594561,7.926850169053724e-53,2.801544306323097e-52,***
239,7Networks_LH_SalVentAttn_ParOper_7,0.15773700276683564,14.8910832189233,3.032096185843941e-37,7.176888219704008e-37,***
240,7Networks_LH_SalVentAttn_ParOper_8,0.3259878059324128,22.783367555362133,1.8756284807214157e-65,1.1188720185575151e-64,***
241,7Networks_LH_SalVentAttn_ParOper_9,0.27457043463499425,21.002981652211993,3.054055853774162e-59,1.3644093684393657e-58,***
242,7Networks_LH_SalVentAttn_TempOcc_1,0.2609833515849872,15.001783193161378,1.2084208445657997e-37,2.900210026957919e-37,***
243,7Networks_LH_SalVentAttn_TempOcc_2,0.04631518661333748,3.9056325016635354,0.00011814228359587662,0.00013653173199433893,***
244,7Networks_LH_SalVentAttn_FrOperIns_1,0.1819731297081264,22.025942749589095,7.92449783682545e-63,4.172490697757074e-62,***
245,7Networks_LH_SalVentAttn_FrOperIns_2,0.33334593968575005,31.314927190169033,5.364408387309604e-93,2.4069867198710916e-91,***
246,7Networks_LH_SalVentAttn_FrOperIns_3,0.2606414639937217,24.950230444607318,8.182723112852548e-73,7.343104567359852e-72,***
247,7Networks_LH_SalVentAttn_FrOperIns_4,0.14773122633614252,17.7614841974801,1.215989778297461e-47,3.669302488897602e-47,***
248,7Networks_LH_SalVentAttn_FrOperIns_5,0.1728042222716819,17.817983891543687,7.595462008948368e-48,2.305446115657269e-47,***
249,7Networks_LH_SalVentAttn_FrOperIns_6,-0.1298180678047856,-14.592242945524871,3.619934453617766e-36,8.264983088791005e-36,***
250,7Networks_LH_SalVentAttn_FrOperIns_7,0.2020129358242593,20.083149453320303,5.550079357839416e-56,2.169576476246317e-55,***
251,7Networks_LH_SalVentAttn_FrOperIns_8,0.2816926191683581,26.45716600282023,8.635271369900039e-78,1.048423535733746e-76,***
252,7Networks_LH_SalVentAttn_FrOperIns_9,0.24909271755613274,25.33748722898405,4.193230418251466e-74,4.121346468224298e-73,***
253,7Networks_LH_SalVentAttn_FrOperIns_10,0.29439559227102885,24.54711643712796,1.83799814273978e-71,1.493554396305081e-70,***
254,7Networks_LH_SalVentAttn_FrOperIns_11,0.28908597043923195,26.555801635472545,4.1186071963520633e-78,5.313003283294162e-77,***
255,7Networks_LH_SalVentAttn_FrOperIns_12,0.23831280308953737,25.27092362384172,6.978830286662993e-74,6.730983977417017e-73,***
256,7Networks_LH_SalVentAttn_FrOperIns_13,0.27490734903893543,24.61576223542015,1.0804835184049076e-71,8.920471927950917e-71,***
257,7Networks_LH_SalVentAttn_FrOperIns_14,0.25019286622310416,21.958954808522105,1.3565603052870909e-62,7.035026306815466e-62,***
258,7Networks_LH_SalVentAttn_FrOperIns_15,0.22713138069441857,21.011276632812603,2.855143164952072e-59,1.2866846053408465e-58,***
259,7Networks_LH_SalVentAttn_FrOperIns_16,0.30286879949441203,26.46336136911696,8.242621707888976e-78,1.0126649526835027e-76,***
260,7Networks_LH_SalVentAttn_FrOperIns_17,0.18762625784584952,18.321850485602663,1.148847380791072e-49,3.728334896152159e-49,***
261,7Networks_LH_SalVentAttn_FrOperIns_18,0.29760714972723207,25.25633219262213,7.803877192076308e-74,7.457038205761805e-73,***
262,7Networks_LH_SalVentAttn_FrOperIns_19,0.0489228285402776,4.510588004778996,9.55835179250872e-06,1.13643076611394e-05,***
263,7Networks_LH_SalVentAttn_FrOperIns_20,0.019624003048344794,1.485114006688447,0.1386507495277611,0.14482547926381523,ns
264,7Networks_LH_SalVentAttn_FrOperIns_21,0.12890988390927705,11.033328012164208,1.054960720573758e-23,1.7995363035241623e-23,***
265,7Networks_LH_SalVentAttn_FrOperIns_22,0.18439889594911416,14.76015475857572,8.992511705980683e-37,2.1187835800392842e-36,***
266,7Networks_LH_SalVentAttn_FrOperIns_23,0.2002010999384039,21.080796259036703,1.6240509692990577e-59,7.416020355383308e-59,***
267,7Networks_LH_SalVentAttn_PFCl_1,0.3582865298661596,26.830998900178376,5.253537236832562e-79,7.041104452482083e-78,***
268,7Networks_LH_SalVentAttn_PFCl_2,0.13415541926288965,12.101346753920447,2.4009297829923785e-27,4.464431596483126e-27,***
269,7Networks_LH_SalVentAttn_Med_1,0.21627768175470616,17.91675014586096,3.337373183047005e-48,1.0250503347930086e-47,***
270,7Networks_LH_SalVentAttn_Med_2,0.17875964039834738,18.274837138915,1.697887406278212e-49,5.4928520478969116e-49,***
271,7Networks_LH_SalVentAttn_Med_3,0.08841072378484963,8.795043471838659,1.5558332608571523e-16,2.3135733792573217e-16,***
272,7Networks_LH_SalVentAttn_Med_4,0.15076819111371884,15.091490998544625,5.731252726318955e-38,1.388416153418113e-37,***
273,7Networks_LH_SalVentAttn_Med_5,0.08641133964315499,10.641380461075615,2.1350146760473007e-22,3.5084954549057557e-22,***
274,7Networks_LH_SalVentAttn_Med_6,0.2052515025984579,18.21124312275702,2.880414816188029e-49,9.174654599710018e-49,***
275,7Networks_LH_SalVentAttn_Med_7,0.13456160837714742,14.728869775318374,1.1658159923043552e-36,2.728168036412913e-36,***
276,7Networks_LH_SalVentAttn_Med_8,0.20966810210796485,19.941056142931494,1.780222020814002e-55,6.855183304030036e-55,***
277,7Networks_LH_SalVentAttn_Med_9,0.16257814288852213,18.805381221325323,2.0806056636975297e-51,7.157283483119502e-51,***
278,7Networks_LH_SalVentAttn_Med_10,0.2238064916757908,20.351176393886828,6.185650579078172e-57,2.5534365590434696e-56,***
279,7Networks_LH_SalVentAttn_Med_11,0.2794153758133357,24.319975795053963,1.0703049063359319e-70,8.431714987318181e-70,***
280,7Networks_LH_SalVentAttn_Med_12,0.36269653184417316,24.16702041216081,3.517542973221237e-70,2.6889661839735673e-69,***
281,7Networks_LH_SalVentAttn_Med_13,0.25549005558830645,23.217511779322066,6.025881724137752e-67,3.862552757335503e-66,***
282,7Networks_LH_SalVentAttn_Med_14,0.24222852590320165,20.967371118754464,4.0782560044370394e-59,1.8141207743875105e-58,***
283,7Networks_LH_SalVentAttn_Med_15,-0.050728151385878814,-4.71999343266357,3.748446671833963e-06,4.492911690281824e-06,***
284,7Networks_LH_SalVentAttn_Med_16,0.181007604895089,17.250997764719354,8.57768291872779e-46,2.465785173294451e-45,***
285,7Networks_LH_SalVentAttn_Med_17,-0.2943004069519706,-22.454790335280805,2.5648201103442008e-64,1.454337557074294e-63,***
286,7Networks_LH_SalVentAttn_Med_18,-0.060705814940144626,-5.775591954833309,2.0563153594646172e-08,2.581651400203753e-08,***
287,7Networks_LH_SalVentAttn_Med_19,0.01580797167574165,1.5402488723423073,0.12464125553595233,0.13098755164267087,ns
288,7Networks_LH_Limbic_OFC_1,0.1097618232504149,13.41138035523452,6.069776659416815e-32,1.2453299229658356e-31,***
289,7Networks_LH_Limbic_OFC_2,0.013937312905034586,1.8774885091841402,0.06150190685678247,0.06577198743647618,ns
290,7Networks_LH_Limbic_OFC_3,0.04731940360763852,6.522482443317164,3.271403931753662e-10,4.2735301994554167e-10,***
291,7Networks_LH_Limbic_OFC_4,-0.01843920298108408,-2.847295609081026,0.004739254692787079,0.00524213380809889,**
292,7Networks_LH_Limbic_OFC_5,0.12598244117828042,13.968913765733259,6.249433275172153e-34,1.3297763175211674e-33,***
293,7Networks_LH_Limbic_OFC_6,-0.010222022539005284,-1.4145569584926962,0.15832150508938803,0.1643740374771111,ns
294,7Networks_LH_Limbic_OFC_7,0.15870009070341398,15.849541263056595,1.0350417119981872e-40,2.630943464980614e-40,***
295,7Networks_LH_Limbic_OFC_8,-0.013870545130804319,-1.62942709927532,0.10435927348870055,0.11034710065608501,ns
296,7Networks_LH_Limbic_OFC_9,-0.013380395323470826,-1.7954811870479892,0.07366694998446095,0.07845644208871383,ns
297,7Networks_LH_Limbic_OFC_10,0.0066264065146774565,0.836790654961446,0.40343157238503946,0.41221919079342645,ns
298,7Networks_LH_Limbic_OFC_11,0.025722544467143657,3.5988203681305166,0.0003785701571994289,0.00043074355262382645,***
299,7Networks_LH_Limbic_OFC_12,0.005253142019220473,0.7525613202745757,0.45235261833064677,0.4612923933964698,ns
300,7Networks_LH_Limbic_OFC_13,0.084544580532297,9.822729577549621,9.847003536523441e-20,1.5467439345041385e-19,***
301,7Networks_LH_Limbic_OFC_14,0.009014679000034819,0.9159758043860394,0.3604763162220106,0.3697928015319234,ns
302,7Networks_LH_Limbic_TempPole_1,0.15435536020096655,18.44810385798087,4.0262578830982383e-50,1.3317622228709558e-49,***
303,7Networks_LH_Limbic_TempPole_2,0.0780933849800397,6.710322886562206,1.0927212130008017e-10,1.4439030625055408e-10,***
304,7Networks_LH_Limbic_TempPole_3,-0.08061751281970148,-10.708941823317986,1.275190578170792e-22,2.1123542161673475e-22,***
305,7Networks_LH_Limbic_TempPole_4,0.14571087834782373,15.223235623062655,1.9149729333711065e-38,4.660971856695712e-38,***
306,7Networks_LH_Limbic_TempPole_5,-0.03776766440840993,-5.155951959551785,4.809024206689981e-07,5.880228650834195e-07,***
307,7Networks_LH_Limbic_TempPole_6,0.060903646809226435,7.739573067762705,1.8741289319131531e-13,2.635015065033207e-13,***
308,7Networks_LH_Limbic_TempPole_7,0.06393914747610277,7.761045950869535,1.6309909825348399e-13,2.2994299098032167e-13,***
309,7Networks_LH_Limbic_TempPole_8,0.10235749984605225,9.984409258127327,2.983018898476857e-20,4.728841018783589e-20,***
310,7Networks_LH_Limbic_TempPole_9,0.24120744075819459,26.245010324471384,4.2620327976840936e-77,4.729481556139769e-76,***
311,7Networks_LH_Limbic_TempPole_10,0.20391797234793566,20.426037014629234,3.354934064166905e-57,1.4189721123853468e-56,***
312,7Networks_LH_Limbic_TempPole_11,0.06546846687527005,8.55064490483906,8.418202063428919e-16,1.2375476537690378e-15,***
313,7Networks_LH_Limbic_TempPole_12,0.0242469476552697,2.895578976867163,0.004086146241092511,0.004534304215922012,**
314,7Networks_LH_Limbic_TempPole_13,0.18888810851920645,19.79114815588767,6.0982561331214025e-55,2.2968614340807616e-54,***
315,7Networks_LH_Limbic_TempPole_14,0.06036039469515213,7.263193209886906,3.8422004327741675e-12,5.272806976892209e-12,***
316,7Networks_LH_Limbic_TempPole_15,-0.01572867437109388,-1.6813691634122199,0.09381830708920799,0.09940502352778506,ns
317,7Networks_LH_Cont_Par_1,0.09860434088964226,7.0777302396787025,1.204418525904037e-11,1.637628351426833e-11,***
318,7Networks_LH_Cont_Par_2,0.2335740051253418,17.236957626767552,9.643797699051753e-46,2.7645553403948358e-45,***
319,7Networks_LH_Cont_Par_3,0.0946364385931174,7.650084614843234,3.3357267055845187e-13,4.664593441955587e-13,***
320,7Networks_LH_Cont_Par_4,0.0750774385940433,6.097220285884666,3.612570184666578e-09,4.654397541293269e-09,***
321,7Networks_LH_Cont_Par_5,-0.017989020218115923,-1.3832035447052728,0.16771629901491122,0.17377833391906464,ns
322,7Networks_LH_Cont_Par_6,0.03505550141033023,2.971385975215267,0.003224789686620114,0.003593934078393043,**
323,7Networks_LH_Cont_Par_7,0.12344390802652783,11.582779347385372,1.4560451133638102e-25,2.636207994721846e-25,***
324,7Networks_LH_Cont_Par_8,0.03693618911233992,2.9227400818866975,0.00375592245071479,0.004176844794329378,**
325,7Networks_LH_Cont_Par_9,0.1377172454925969,11.557984248634845,1.7692409764267654e-25,3.1864863659204572e-25,***
326,7Networks_LH_Cont_Par_10,-0.006783527343209311,-0.6443423547941792,0.5198866588453577,0.5296377412916181,ns
327,7Networks_LH_Cont_Par_11,0.06604483043235192,5.179488635274591,4.2874552759814025e-07,5.26744505334858e-07,***
328,7Networks_LH_Cont_Par_12,0.1721191445788286,15.345318688733904,6.929350388115882e-39,1.714889592454578e-38,***
329,7Networks_LH_Cont_Par_13,-0.006463871099948551,-0.6168754060765116,0.5378235974107921,0.5471485390953804,ns
330,7Networks_LH_Cont_Par_14,0.09895588848629384,8.108770903010058,1.6641942510091446e-14,2.405390009861957e-14,***
331,7Networks_LH_Cont_Par_15,0.032889070748774854,3.311585481833372,0.0010508580310703136,0.001185230041600616,**
332,7Networks_LH_Cont_Temp_1,0.02289330913469315,2.4864773480171345,0.01349086255294537,0.014639926555877624,*
333,7Networks_LH_Cont_Temp_2,0.22461455007173484,17.6505491549768,3.064409719336655e-47,9.166582116972256e-47,***
334,7Networks_LH_Cont_Temp_3,0.07457526890147376,6.1652519767778555,2.479103117446285e-09,3.21008082459795e-09,***
335,7Networks_LH_Cont_Temp_4,-0.058846639133120514,-4.412629262568763,1.4641540208316223e-05,1.717053351702539e-05,***
336,7Networks_LH_Cont_PFCd_1,0.11586291579869942,11.039158153533501,1.0084890643003941e-23,1.7231137654933884e-23,***
337,7Networks_LH_Cont_PFCl_1,0.15293466728914382,12.604209307052738,4.2642397737411596e-29,8.25646425234686e-29,***
338,7Networks_LH_Cont_PFCl_2,0.23280398968054697,18.797543589286303,2.220161981335901e-51,7.611983936008803e-51,***
339,7Networks_LH_Cont_PFCl_3,0.16290506241639965,14.639880269902688,2.4388941131675306e-36,5.618166796403776e-36,***
340,7Networks_LH_Cont_PFCl_4,0.02363890425836451,2.028643652472643,0.043451093281312976,0.04670992527741145,*
341,7Networks_LH_Cont_PFCl_5,0.1004893111626552,7.944537251591613,4.927505383125387e-14,7.014049041910895e-14,***
342,7Networks_LH_Cont_PFCl_6,0.23212307609073005,17.317262024532,4.934786688881499e-46,1.434563341669213e-45,***
343,7Networks_LH_Cont_PFCl_7,0.03854809362929241,3.4005666978822426,0.0007714766932346277,0.0008710765289038684,***
344,7Networks_LH_Cont_PFCl_8,-0.13613052948796894,-10.801663864806313,6.273069399254291e-23,1.0475416860890661e-22,***
345,7Networks_LH_Cont_PFCl_9,0.24976753885245231,21.305535111723145,2.6290724868988237e-60,1.2332740029452664e-59,***
346,7Networks_LH_Cont_PFCl_10,-0.15838645914993602,-12.855700107725026,5.589191013963246e-30,1.1071103889462705e-29,***
347,7Networks_LH_Cont_PFCl_11,0.11707945210700893,9.255636262977314,6.030827191491646e-18,9.166146777053577e-18,***
348,7Networks_LH_Cont_PFCl_12,0.2126364067302443,16.659520718981284,1.196344988197463e-43,3.2575937409492924e-43,***
349,7Networks_LH_Cont_PFCl_13,0.12877150613640753,13.015681517237507,1.5267678118091407e-30,3.0654170851887806e-30,***
350,7Networks_LH_Cont_PFCl_14,-0.02986374065818419,-2.6523350067409366,0.00845471973752292,0.00925267313798903,**
351,7Networks_LH_Cont_PFCl_15,0.25711662250413214,20.229091828072267,1.679279070305699e-56,6.796141178648947e-56,***
352,7Networks_LH_Cont_PFCl_16,0.26959046517398894,22.548903721098245,1.2111400006499917e-64,7.142265603833094e-64,***
353,7Networks_LH_Cont_PFCl_17,0.017678515312170948,1.439899138797695,0.15102513194024575,0.15727339673292998,ns
354,7Networks_LH_Cont_PFCl_18,0.24527970914736053,19.96923555166314,1.4126615877946887e-55,5.460175125858122e-55,***
355,7Networks_LH_Cont_PFCl_19,0.23616649610116064,18.839011148375405,1.5748071853330126e-51,5.472057290450064e-51,***
356,7Networks_LH_Cont_PFCl_20,-0.026062129599059247,-2.2239628978724797,0.026957286458061187,0.029130805889758266,*
357,7Networks_LH_Cont_OFC_1,0.08698318735791322,8.576857395103882,7.032678389444281e-16,1.035338673025178e-15,***
358,7Networks_LH_Cont_PFCv_1,0.1397480418436906,13.994065793832199,5.079872413505325e-34,1.0876407325181525e-33,***
359,7Networks_LH_Cont_PFCv_2,0.017106698228655945,1.7693647289702055,0.07793328816562997,0.08282920019251301,ns
360,7Networks_LH_Cont_pCun_1,-0.020916855375399408,-1.4224198815660762,0.15602949319525808,0.16215753975579691,ns
361,7Networks_LH_Cont_pCun_2,0.003966653489203242,0.2913604889964097,0.7709936880792363,0.7762590108270945,ns
362,7Networks_LH_Cont_pCun_3,-0.11564797107889976,-8.499271454034854,1.1964556394557506e-15,1.7538951987476344e-15,***
363,7Networks_LH_Cont_pCun_4,0.0636099393417977,4.442703164877406,1.2854870135493936e-05,1.5144093584280527e-05,***
364,7Networks_LH_Cont_Cing_1,0.11683377776116768,13.533807015514098,2.2288331799152776e-32,4.6095307448348023e-32,***
365,7Networks_LH_Cont_Cing_2,0.07957239825477659,8.96971048327722,4.582527817465987e-17,6.86381525054412e-17,***
366,7Networks_LH_Cont_Cing_3,0.07294624809842766,8.013897916767077,3.1205467231973235e-14,4.466580053175642e-14,***
367,7Networks_LH_Cont_Cing_4,0.10989857482327443,14.125254393749092,1.7221656515616308e-34,3.718148436007538e-34,***
368,7Networks_LH_Cont_Cing_5,0.025765045478368238,2.549396026919821,0.011330195843388445,0.012321140263832325,*
369,7Networks_LH_Cont_Cing_6,0.03872308657444281,4.882166143178089,1.7750158607854923e-06,2.1474986733067152e-06,***
370,7Networks_LH_Cont_Cing_7,-0.0005720355637958988,-0.04958776024846596,0.9604866368908936,0.9623516594867982,ns
371,7Networks_LH_Cont_Cing_8,-0.11687387153043746,-10.185789100967423,6.6580163767654e-21,1.0685960965508387e-20,***
372,7Networks_LH_Cont_PFCmp_1,0.0664139031403264,5.576332416390203,5.833410279031836e-08,7.235672365337565e-08,***
373,7Networks_LH_Cont_PFCmp_2,0.0013122030926286002,0.1309139088602818,0.8959384383384449,0.9003003586808911,ns
374,7Networks_LH_Default_Par_1,0.17295641202739323,11.706262399128542,5.506857936580245e-26,1.0094276004530751e-25,***
375,7Networks_LH_Default_Par_2,0.27915087071744865,21.131135003412087,1.0796806171061753e-59,4.952135097126991e-59,***
376,7Networks_LH_Default_Par_3,-0.06239020005212372,-4.445119357517888,1.2720780760308026e-05,1.5003252279586153e-05,***
377,7Networks_LH_Default_Par_4,-0.06831549617364181,-4.689449875273684,4.305683521215012e-06,5.142899761451263e-06,***
378,7Networks_LH_Default_Par_5,-0.06417883244282967,-3.8503184648411235,0.00014655828858616224,0.0001686155560991298,***
379,7Networks_LH_Default_Par_6,-0.10519764229205891,-6.884154446736172,3.887193548961175e-11,5.1963519980931765e-11,***
380,7Networks_LH_Default_Par_7,0.02816086427032219,1.8215380020423677,0.06960360765611975,0.07428223691945769,ns
381,7Networks_LH_Default_Par_8,-0.12565016655748307,-9.64932882548086,3.508851721262084e-19,5.453516530636251e-19,***
382,7Networks_LH_Default_Par_9,-0.09932551504754146,-5.844855527698714,1.422176233903115e-08,1.798634648759822e-08,***
383,7Networks_LH_Default_Par_10,-0.018226424925337697,-1.5494247988579548,0.12242137014036907,0.12891719794373557,ns
384,7Networks_LH_Default_Par_11,0.03633868510020697,2.36785001639673,0.018578809295460307,0.020097831439114294,*
385,7Networks_LH_Default_Par_12,-0.08045789407111624,-5.533776086308447,7.262850641303823e-08,8.987124534563003e-08,***
386,7Networks_LH_Default_Par_13,0.17269183707040253,12.290329697810515,5.306809195232722e-28,1.0030452544835474e-27,***
387,7Networks_LH_Default_Par_14,-0.14531241778008744,-9.36421595460399,2.7685123259468038e-18,4.232747733892002e-18,***
388,7Networks_LH_Default_Par_15,-0.07599443081939708,-5.5388328936321525,7.076607240096428e-08,8.767177277046236e-08,***
389,7Networks_LH_Default_Par_16,-0.018666062400497393,-1.332799417168641,0.18369286725569464,0.18976079980768454,ns
390,7Networks_LH_Default_Par_17,-0.15975939625801874,-12.000948638872558,5.33858251174744e-27,9.891233666289692e-27,***
391,7Networks_LH_Default_Par_18,0.11253283567785963,9.054024837657979,2.5286151943998286e-17,3.7984437854739784e-17,***
392,7Networks_LH_Default_Par_19,-0.07595028322399257,-5.636372932865835,4.2727959822215677e-08,5.312681269461034e-08,***
393,7Networks_LH_Default_Temp_1,0.059240522158130034,5.052587868798253,7.924257838139057e-07,9.666470554325659e-07,***
394,7Networks_LH_Default_Temp_2,-0.10450792230135814,-10.267172737596345,3.618372822534198e-21,5.8255237954060725e-21,***
395,7Networks_LH_Default_Temp_3,-0.010390675953856982,-1.4011620539849339,0.16228496559975047,0.16831968291351004,ns
396,7Networks_LH_Default_Temp_4,0.021360984596855027,1.4522866588231567,0.1475536665147985,0.15396904331978975,ns
397,7Networks_LH_Default_Temp_5,-0.13195366994863522,-10.930176944107062,2.3375018855730887e-23,3.9481210244049546e-23,***
398,7Networks_LH_Default_Temp_6,-0.1539412867714197,-14.965926306303786,1.628021841254082e-37,3.898186868153626e-37,***
399,7Networks_LH_Default_Temp_7,-0.16928762924755095,-11.76946739293378,3.343498636585363e-26,6.139662976790205e-26,***
400,7Networks_LH_Default_Temp_8,0.046371991656668,4.8329337441572235,2.23180423593004e-06,2.6906798732240665e-06,***
401,7Networks_LH_Default_Temp_9,-0.3498991709138314,-25.16066529173148,1.624623541394128e-73,1.510460806052919e-72,***
402,7Networks_LH_Default_Temp_10,-0.18387275541617812,-13.251734159416817,2.235289586647001e-31,4.54098199492068e-31,***
403,7Networks_LH_Default_Temp_11,-0.33829969730887244,-21.495942606497717,5.641730933439603e-61,2.6954936681989213e-60,***
404,7Networks_LH_Default_Temp_12,-0.082606386973685,-6.345346609411428,9.020243945167819e-10,1.1753651201279278e-09,***
405,7Networks_LH_Default_Temp_13,-0.25879033354717856,-17.046591341246398,4.723315174380427e-45,1.328191079008338e-44,***
406,7Networks_LH_Default_Temp_14,-0.17487322983344783,-11.681080299598076,6.71641159264868e-26,1.2267852678961836e-25,***
407,7Networks_LH_Default_Temp_15,-0.5069385373832795,-30.091538949968943,2.7431023501991117e-89,9.13187621098543e-88,***
408,7Networks_LH_Default_Temp_16,-0.4030773826823785,-24.419927193636216,4.925839887833581e-71,3.910359049418658e-70,***
409,7Networks_LH_Default_Temp_17,-0.27492646637279394,-17.423032273170488,2.0422562451064875e-46,5.953696172174845e-46,***
410,7Networks_LH_Default_Temp_18,-0.5340511701408788,-28.89218619666958,1.4223997400729562e-85,3.7638885429622843e-84,***
411,7Networks_LH_Default_Temp_19,-0.6220639634093114,-32.84199802065388,1.632722874282251e-97,9.911588272113428e-96,***
412,7Networks_LH_Default_Temp_20,-0.17785126740593116,-11.692815397596773,6.122928853352023e-26,1.120365705081434e-25,***
413,7Networks_LH_Default_Temp_21,-0.7551048857509232,-36.861720828161474,7.990827054580174e-109,9.162815022585267e-107,***
414,7Networks_LH_Default_Temp_22,-0.5754187987527706,-31.33350686461435,4.718675236863961e-93,2.213487656565276e-91,***
415,7Networks_LH_Default_PFC_1,0.0771441552710402,7.561800054228899,5.867331257356324e-13,8.16049306953063e-13,***
416,7Networks_LH_Default_PFC_2,0.031118294788610997,4.509588938179655,9.600369714627056e-06,1.1401129511501866e-05,***
417,7Networks_LH_Default_PFC_3,0.12876513889935368,11.528733075457964,2.2260100835223856e-25,3.995204184687134e-25,***
418,7Networks_LH_Default_PFC_4,0.12141879581759331,10.374415053611848,1.6149326710269796e-21,2.624583490550934e-21,***
419,7Networks_LH_Default_PFC_5,-0.07348476115616581,-9.27856744086858,5.1183681073229514e-18,7.790790393447324e-18,***
420,7Networks_LH_Default_PFC_6,0.11200966990084307,11.025378311690172,1.121781022353347e-23,1.910359760839363e-23,***
421,7Networks_LH_Default_PFC_7,-0.01691594075962959,-1.8087882275798293,0.07156810216410957,0.07629987751380277,ns
422,7Networks_LH_Default_PFC_8,0.0839163821887436,6.208437017348286,1.9490567876137612e-09,2.5269178452479917e-09,***
423,7Networks_LH_Default_PFC_9,-0.017061401154402543,-2.8583428778770648,0.004581956072873438,0.005079031865956378,**
424,7Networks_LH_Default_PFC_10,-0.02267276021273575,-1.9348900122059878,0.0540217681597434,0.05789248675062844,ns
425,7Networks_LH_Default_PFC_11,-0.023205261477707056,-1.6901502117293936,0.0921242088120603,0.09771036330323353,ns
426,7Networks_LH_Default_PFC_12,-0.06503896535106872,-7.951274550352449,4.714126637802304e-14,6.728877856448102e-14,***
427,7Networks_LH_Default_PFC_13,-0.05727344844414925,-6.674327529991289,1.3504659811129185e-10,1.7776541996282295e-10,***
428,7Networks_LH_Default_PFC_14,0.05432785922915199,4.717164898971783,3.7969786758695616e-06,4.545802776679103e-06,***
429,7Networks_LH_Default_PFC_15,0.19471161876529688,17.30386973285619,5.518113587739571e-46,1.599632927681808e-45,***
430,7Networks_LH_Default_PFC_16,-0.048487006067445174,-5.814670194624663,1.6707557868503953e-08,2.107848376564313e-08,***
431,7Networks_LH_Default_PFC_17,-0.08158391199307992,-6.36303034884643,8.158775872117809e-10,1.0644572313559518e-09,***
432,7Networks_LH_Default_PFC_18,0.1592668744508026,13.450299010520016,4.415132103779192e-32,9.094643375449355e-32,***
433,7Networks_LH_Default_PFC_19,-0.0004231310351680054,-0.03594114241849432,0.9713551767531762,0.9722973253242267,ns
434,7Networks_LH_Default_PFC_20,0.050026427227109635,4.5073677642520575,9.694422587489143e-06,1.1499590931366431e-05,***
435,7Networks_LH_Default_PFC_21,-0.10466605005968137,-7.476574456361376,1.0080914680532668e-12,1.3945715751085407e-12,***
436,7Networks_LH_Default_PFC_22,-0.018430928691843197,-1.7312222524899112,0.08452559995883138,0.08974322958591974,ns
437,7Networks_LH_Default_PFC_23,0.011783912139808509,1.2633026262634552,0.20754270126189625,0.21354343739010662,ns
438,7Networks_LH_Default_PFC_24,-0.017031144935303003,-1.5459811560392809,0.12325080403524236,0.1296583381899797,ns
439,7Networks_LH_Default_PFC_25,0.11292798561281356,11.31144884755347,1.2181573281100434e-24,2.1452873082074485e-24,***
440,7Networks_LH_Default_PFC_26,0.15507964224298124,12.1591595496131,1.5140840576326493e-27,2.8255601220197002e-27,***
441,7Networks_LH_Default_PFC_27,0.03278043763414661,2.5750298946384578,0.010542401457561492,0.011500801590067083,*
442,7Networks_LH_Default_PFC_28,0.12886992820064333,11.274752231500266,1.6213899172141423e-24,2.8360582958728725e-24,***
443,7Networks_LH_Default_PFC_29,0.050755453678799196,4.470295117466538,1.1401135920958724e-05,1.3493087466088767e-05,***
444,7Networks_LH_Default_PFC_30,0.08817691370045509,6.961500061341143,2.4402800124172875e-11,3.29629446703487e-11,***
445,7Networks_LH_Default_PFC_31,0.14445946413066915,12.644436105842479,3.0830429936664567e-29,6.014556464014713e-29,***
446,7Networks_LH_Default_PFC_32,0.04620611170963996,3.5409404876168735,0.0004675728405244477,0.0005308417727406271,***
447,7Networks_LH_Default_PFC_33,0.046793175635004326,3.5905413447905876,0.0003902436812319057,0.0004435368711798752,***
448,7Networks_LH_Default_PFC_34,-0.04225758166387563,-3.748476678643572,0.00021655501334132875,0.00024804081439317566,***
449,7Networks_LH_Default_PFC_35,0.03986961852442508,3.3008412558219473,0.00109033370765435,0.0012257346255983542,**
450,7Networks_LH_Default_PFC_36,0.03254127873826313,2.7825645292505032,0.005763846604137814,0.006348228063468756,**
451,7Networks_LH_Default_PFC_37,-0.0002951961262847784,-0.024193227635962693,0.9807158991517637,0.9807158991517637,ns
452,7Networks_LH_Default_PFC_38,0.08373665720400818,6.246845362725258,1.5720824524692822e-09,2.040740994903521e-09,***
453,7Networks_LH_Default_PFC_39,-0.0030278996977013114,-0.27830948545778594,0.7809824299509157,0.7855495786640789,ns
