tr,rms_db
0,-29.50702029554412
1,-19.766657467542203
2,-18.501442669383582
3,-19.13670497013917
4,-19.5595582855106
5,-19.751602444033253
6,-21.803677477481536
7,-20.29674027972718
8,-23.868477287381694
9,-17.203732366434043
10,-18.034356064698006
11,-20.965422516962263
12,-22.603951802823666
13,-18.613502820037635
14,-20.68126054363876
15,-19.6107277360451
16,-20.040549620469413
17,-20.480841462865097
18,-19.591387925253077
19,-20.20820632894224
20,-20.630490730884024
21,-19.885428246745274
22,-19.5058625230828
23,-19.20042812415227
24,-19.003035765394245
25,-19.92892978162719
26,-20.446258803338466
27,-19.15916881633415
28,-19.92133597635557
29,-18.281632791908862
30,-17.09075258119237
31,-20.34461988089449
32,-21.519102909279898
33,-21.067465568926607
34,-19.163084299603568
35,-22.256792295674263
36,-18.246805534529244
37,-17.99586137023195
38,-21.705550422841924
39,-20.79397851556259
40,-21.520566814109404
41,-20.124603381171525
42,-18.610051286585932
43,-21.720911251180837
44,-19.346170137617897
45,-19.36345920597408
46,-20.52494647123047
47,-19.83513958017637
48,-20.024492260688262
49,-19.85435584944481
50,-19.384027009287625
51,-17.821283372010438
52,-21.214747639438936
53,-21.39547060103686
54,-19.37740402012941
55,-24.238704984128354
56,-18.845032830132283
57,-26.083916563176167
58,-18.3383302646634
59,-20.476398924870608
60,-18.249170470170174
61,-17.12706342041376
62,-19.593321601593786
63,-20.20141053699983
64,-23.4013700170414
65,-19.1747169081411
66,-24.166695602160253
67,-18.409593065631086
68,-17.930043632994565
69,-17.762234913822404
70,-22.55089778791688
71,-20.563910985341014
72,-18.94040641407465
73,-17.256058070787745
74,-16.752055991179212
75,-17.275895330118832
76,-19.722352452912485
77,-21.36263598807546
78,-22.240612438019557
79,-19.28258505333732
80,-18.772912575703238
81,-19.842432993767822
82,-22.4552257195751
83,-17.708217778448578
84,-20.68435064724583
85,-21.769093629890442
86,-21.060641931083808
87,-20.267117043958255
88,-17.327301656588247
89,-19.163317837818756
90,-20.542199846141187
91,-19.04494568810252
92,-19.926983586261088
93,-19.77492434797292
94,-20.367634641802653
95,-21.2303279281346
96,-19.101987422131657
97,-18.254103569616092
98,-20.197018563036515
99,-20.9757663542743
100,-23.76104386692063
101,-21.078639046112883
102,-19.547592557900668
103,-23.96005633318747
104,-19.96078670433821
105,-18.8669809897109
106,-19.852222213541065
107,-19.428596366175796
108,-19.930783794844068
109,-19.30671612004527
110,-18.948237999955232
111,-19.905823423607977
112,-17.700246126900776
113,-23.134655790669978
114,-20.212783988376906
115,-20.471125373591196
116,-18.6630910436006
117,-18.586084576530933
118,-17.684400780097892
119,-20.594145846574406
120,-19.853613993399442
121,-20.022462542579756
122,-23.962627553262305
123,-19.800402600754353
124,-19.639993703225763
125,-17.323032621820925
126,-21.75025035687602
127,-17.58482919590558
128,-19.51419788552851
129,-19.451038401413044
130,-20.4609988468096
131,-18.87992218581192
132,-19.381383386886533
133,-18.41841085286584
134,-19.46974387915474
135,-18.972168659761767
136,-20.269945460021614
137,-23.057219082034806
138,-19.875097934446007
139,-18.045869996262372
140,-18.87617012633656
141,-20.70357223048496
142,-17.108843254521155
143,-18.85965107507133
144,-20.72858811494291
145,-22.293997280206057
146,-19.081946293962066
147,-18.73615790514976
148,-19.288086236368535
149,-18.38875096748119
150,-20.78809351617245
151,-29.793415385890384
152,-20.525295914282403
153,-23.828780517290134
154,-20.456449708789254
155,-17.54808995152146
156,-21.584635456838587
157,-20.638675888133697
158,-19.498276365350495
159,-18.72173268962302
160,-19.528407324913967
161,-21.832385137662243
162,-19.343705396001027
163,-20.63528936448403
164,-17.736015872372526
165,-19.2852711332775
166,-19.468448341646198
167,-20.03094811925377
168,-19.837981667541676
169,-18.969134592186766
170,-19.887944173729743
171,-21.210541288486148
172,-19.353886090094058
173,-19.09206350759113
174,-21.095017188822002
175,-18.202288166745742
176,-20.951014495295333
177,-20.025117857981748
178,-18.67060419449958
179,-20.554291964386028
180,-25.328490625037464
181,-18.366304933276677
182,-19.784069248626693
183,-21.860535956663885
184,-17.656204837756796
185,-20.406436375197906
186,-20.74021264976999
187,-19.69353066332562
188,-23.222732860755578
189,-20.762821655073832
190,-21.01352346645023
191,-22.505608108775807
192,-19.95364606021298
193,-21.019839535223277
194,-21.339754033781205
195,-19.825161435295513
196,-19.79890131447545
197,-20.42539832255141
198,-19.932369884645095
199,-21.219511496862978
200,-23.905711782156235
201,-19.3379107443705
202,-17.979667382780523
203,-19.628823355305883
204,-26.110361014141212
205,-18.577793745366385
206,-19.298518366680245
207,-17.252921654747283
208,-18.729484323223243
209,-20.756855775087978
210,-23.37586675610563
211,-17.766432059374768
212,-18.334267401448926
213,-21.617234310597908
214,-18.246868925974578
215,-20.579216807702863
216,-21.12472663819353
217,-26.20199890224462
218,-20.73186463756052
219,-22.878400622755333
220,-18.930276531940564
221,-19.295395917122512
222,-22.07917061565892
223,-23.49873871893061
224,-19.956884131998486
225,-25.096904217861816
226,-18.21753956253049
227,-19.572423737546007
228,-18.476434895330335
229,-21.972324145528876
230,-18.44837806154624
231,-31.120779192616624
232,-22.85047723228029
233,-22.670552249985228
234,-17.21213110299915
235,-21.430387955023484
236,-21.879930468746096
237,-23.887381072193904
238,-19.97296723789806
239,-18.969826022630254
240,-22.77192966205497
241,-21.079978425097895
242,-20.842068446068247
243,-18.201610732519242
244,-20.65548597702193
245,-20.037158189014995
246,-22.614968505938556
247,-38.20393907574311
248,-41.82769473088403
249,-23.17915527869176
250,-19.617415127794334
251,-19.857840225586752
252,-19.44382853323811
253,-20.990311903826804
254,-19.303471358095386
255,-20.259976449221742
256,-23.1517988317204
257,-20.787721908773435
258,-22.463306267343732
259,-22.993858956324328
260,-21.280388093232446
261,-21.609827229710877
262,-21.142073461357196
263,-17.831525476378808
264,-20.8114870196257
265,-23.36125869669643
266,-20.82443936776734
267,-21.980451786076646
268,-19.381188411582652
269,-19.618376731403657
270,-19.059757025714916
271,-20.479449979813133
272,-21.727599055135137
273,-21.21093302510652
274,-20.656638613296874
275,-21.633088773049614
276,-21.33440161921598
277,-20.232872301282484
278,-23.298101353732918
279,-25.099615505419763
280,-22.550389243420774
281,-19.12930945561179
282,-21.94870409218083
283,-21.16554564713158
284,-19.687789881880725
285,-19.415385137781414
286,-21.231562387769415
287,-20.566816980604482
288,-22.78473977825528
289,-21.624478179007816
290,-20.597538098067304
291,-22.097860255937853
292,-21.78644891309796
293,-18.56379450459103
294,-22.94842746572923
295,-22.032307517432784
296,-20.261671500371104
297,-24.475362094587382
298,-19.353884372534736
299,-21.01742020490579
300,-21.240774399925016
301,-23.0318467576232
302,-23.26757080939934
303,-29.42594399705729
304,-33.60671621994343
305,-20.29208761858854
306,-23.34827526238923
307,-25.44350276025694
308,-25.41738736142328
309,-22.260048507156913
310,-45.79056248284728
311,-21.90296089760465
312,-22.807057000782294
313,-24.483707626273812
314,-22.685296370373955
315,-23.51798840160143
316,-20.85368008674536
317,-41.85867574343837
318,-21.135076978834796
319,-24.141821085143306
320,-22.075256735016403
321,-18.957549585631213
322,-19.064013728912425
323,-22.22099340150806
324,-26.82697133288722
325,-22.295093471124954
326,-24.6928442545377
327,-22.89394730245241
328,-21.714650163770767
329,-34.885299218971895
330,-26.78698183920737
331,-20.439127739397144
332,-28.53167267883237
333,-22.37197969648417
334,-22.098711625184627
335,-23.364992651831997
336,-20.362791819801185
337,-20.409367800863123
338,-19.986571212692965
339,-19.70373671081211
340,-23.3602415653537
341,-19.44359583842525
342,-17.77915148183378
343,-18.858381513841383
344,-18.606340545768802
345,-17.967258160193524
346,-23.25020213094035
347,-19.09810815185712
348,-19.64012810278717
349,-19.010274270709292
350,-20.86762746542071
351,-23.60968892932962
352,-42.19923098788851
353,-28.555284396300035
354,-17.95019374851685
355,-17.8265216446357
356,-18.537206810746444
357,-21.504809213355838
358,-26.521979708672113
359,-29.102001753094395
360,-22.146543452168828
361,-19.655292585047427
362,-21.205195387725002
363,-23.188368556961933
364,-21.881100442733636
365,-21.606997517554586
366,-20.702408229820147
367,-23.11355154961696
368,-19.93975239972652
369,-17.367272458434236
370,-19.325557418015002
371,-23.028341581229157
372,-19.297265019515347
373,-21.12972088589146
374,-21.781172059752947
375,-23.671987921429913
376,-21.10887868223156
377,-20.608744548543978
378,-25.762861374031797
379,-18.541749786145132
380,-18.9792608010539
381,-19.441381632147948
382,-26.302130054787835
383,-18.76492540270212
384,-20.39335164595567
385,-22.061529344934698
386,-19.70231884056343
387,-22.981964543395577
388,-22.014293281466117
389,-20.954835114853438
390,-23.364208764284523
391,-19.157106117500497
392,-20.450202051713408
393,-28.883261675332513
394,-20.577940170046553
395,-20.824140073252497
396,-24.213585631817352
397,-21.017041313394664
398,-30.308688547927886
399,-17.95756769732977
400,-24.34484531593459
401,-24.26283814262024
402,-19.33037232003713
403,-26.406446094973038
404,-19.879967214606665
405,-21.036487482039558
406,-22.59782432432015
407,-20.981933585298083
408,-22.32022710780047
409,-22.654423585706056
410,-18.867113397034906
411,-22.42487009743437
412,-24.259302877642114
413,-20.190539972722426
414,-24.534414102033217
415,-19.288091611148058
416,-20.394196888882952
417,-24.904069372884727
418,-18.401871707434438
419,-20.38052559507261
420,-21.409447339970257
421,-21.501981313302853
422,-22.24871316179369
423,-21.008019410240358
424,-21.48232376316607
425,-22.668800643059996
426,-25.533975393701787
427,-22.828676907476734
428,-23.478443028069414
429,-20.919601719288142
430,-19.16233240167044
431,-19.31116779523258
432,-20.98138192967593
433,-20.281950359976296
434,-18.17607855072866
435,-18.86536251422816
436,-20.102090804431004
437,-19.258136366853343
438,-23.789147020666036
439,-30.594488077446627
440,-21.211566037728517
441,-18.65505319870047
442,-18.369516861951038
443,-17.892742950611314
444,-18.22762659781914
445,-20.98665899568239
446,-20.636519111337645
447,-20.701734721512413
448,-19.745697116519302
449,-20.316399184604364
450,-20.249333034802703
451,-20.609048114736556
452,-22.444168338368208
453,-26.332066352031184
454,-18.70506118583835
455,-19.90872137745164
456,-20.67898446057162
457,-19.46328156058557
458,-21.616735118782543
459,-18.546022387021207
460,-20.175357867772775
461,-19.00756051206255
462,-20.23580044633487
463,-18.97088722300501
464,-24.293977923381803
465,-23.502747953736403
466,-19.562360071409348
467,-24.514377033193902
468,-84.29607356112258
469,-94.80412068139361
470,-180.0
471,-180.0
472,-180.0
473,-180.0
