tr,rms_db
0,-123.45295968600509
1,-20.38488891286352
2,-18.746775168899187
3,-21.552710039526588
4,-19.69024398105986
5,-21.801375801108872
6,-22.628909261413238
7,-18.52800955189991
8,-20.598412022772358
9,-17.6234359501959
10,-20.892089834896062
11,-19.54086429073885
12,-20.58684676911995
13,-20.12217222070577
14,-18.26753471175896
15,-20.28182669102751
16,-21.842371186160115
17,-20.212556806754552
18,-21.70356974460087
19,-25.213694576581084
20,-20.040855466774733
21,-25.300878080563592
22,-18.27057050592455
23,-19.187293168069253
24,-20.213477205100205
25,-24.27583892234724
26,-21.336315017956235
27,-20.54092805953384
28,-21.713468767042823
29,-21.162785042887243
30,-25.136618375487533
31,-20.10818718555205
32,-19.15100930726696
33,-21.326247765491445
34,-23.702507843147686
35,-17.580819067214318
36,-17.991817479687484
37,-18.790441098823774
38,-19.284665306554196
39,-24.128838686562606
40,-21.842036731565464
41,-22.843538156431723
42,-19.469904017956935
43,-20.626777147317373
44,-19.982769002768332
45,-20.123929777352252
46,-20.70743664960937
47,-20.555481582911973
48,-20.24232943554305
49,-18.564712364347283
50,-19.41815023722595
51,-19.56762285790952
52,-19.022511946156623
53,-19.391358152067056
54,-20.156956580849155
55,-18.80450621562799
56,-19.804661826572207
57,-20.068108422317806
58,-19.421834034122096
59,-20.2864262877904
60,-20.291773674807057
61,-20.015876084491264
62,-19.815366406159846
63,-20.915731490278535
64,-20.321180493487198
65,-21.103305461693168
66,-22.249231893609537
67,-20.81487195011941
68,-20.97543901724173
69,-20.68387708722346
70,-18.359514979155342
71,-19.653740452438225
72,-19.92437092938305
73,-19.631339849678817
74,-20.907884253604404
75,-21.25325533174425
76,-21.803455811131084
77,-21.672121958048145
78,-20.85198740042101
79,-21.191558192478016
80,-22.462334144738993
81,-20.545778371418034
82,-21.024769018824774
83,-20.728523753583566
84,-20.420202948511267
85,-24.25415056528417
86,-20.393611864976062
87,-18.963227677166696
88,-20.300764861653228
89,-20.406474436521904
90,-19.027670487817993
91,-21.204274322722455
92,-26.413497884140963
93,-20.598254046178475
94,-18.75113121633611
95,-29.05319215747995
96,-22.437419022748916
97,-20.226324405948894
98,-21.908528873118414
99,-20.66635627249874
100,-20.485285625542076
101,-21.323432234115444
102,-22.652089819232614
103,-20.00181978981477
104,-20.665973566855413
105,-20.260554488798803
106,-23.103720963425868
107,-34.96922408827745
108,-23.040366854046475
109,-25.25009305790355
110,-30.475222667354664
111,-22.810032833006666
112,-19.188616457981748
113,-25.656837833068092
114,-19.880647783961244
115,-19.788359119582868
116,-22.304421090108097
117,-22.945444923285088
118,-22.710900676042943
119,-24.913143124131935
120,-22.12302394763428
121,-22.897303546573852
122,-19.000817424529433
123,-19.4623264598603
124,-21.63663911815272
125,-17.79357923970834
126,-19.62400007997691
127,-21.529800085193784
128,-19.87233330388083
129,-19.919127730645798
130,-20.37964866670042
131,-20.179183489622496
132,-21.261493163895466
133,-37.3247002679564
134,-26.544625691163617
