tr,rms_db
0,-46.454158198282826
1,-30.35524735930467
2,-21.633575689191854
3,-21.675485371158892
4,-21.435799994992113
5,-22.142438544432114
6,-22.105913287247034
7,-23.17776020553997
8,-24.310944266694786
9,-20.396385925576
10,-28.48784810204255
11,-24.744655179271653
12,-27.190322647639196
13,-27.364079623149117
14,-21.400811112707345
15,-21.27337071548634
16,-21.562556702735037
17,-23.448401462690395
18,-21.803099781206065
19,-23.196290339905982
20,-23.892867751356217
21,-20.955135347704417
22,-26.66548644122336
23,-26.589640141271843
24,-22.289852710019304
25,-30.25157170347745
26,-22.98169973869081
27,-21.965353510336264
28,-23.135911438624177
29,-21.73266854490457
30,-21.204048811074298
31,-21.64695072718579
32,-25.990645747167193
33,-25.417902134152417
34,-26.27596044252428
35,-26.401278899771846
36,-26.05191078962202
37,-33.28086767153524
38,-44.589117732891815
39,-26.082745452850943
40,-21.7476918684773
41,-21.817592481071756
42,-18.376712871859493
43,-21.96195611914581
44,-24.944370398122338
45,-21.538475046500224
46,-26.38234642520652
47,-21.776421562621238
48,-23.720176285019022
49,-27.004847389034424
50,-25.303473437862714
51,-23.04079572610828
52,-20.097185728834344
53,-20.157662820911554
54,-22.38407774742015
55,-20.385345576805914
56,-21.457901750069162
57,-24.829079653577807
58,-26.598080380490607
59,-24.28922753976334
60,-21.404067185151057
61,-24.384740202142154
62,-24.696735570874996
63,-19.4306697092306
64,-24.634451624888207
65,-20.70019179929469
66,-23.107763665363453
67,-23.389718919922448
68,-22.58400841061971
69,-25.320090394830743
70,-43.27761054955002
71,-27.980725947493053
72,-16.51610228683289
73,-20.00266097530551
74,-19.695026277607425
75,-21.454118561321568
76,-21.099978748625897
77,-21.652581483296256
78,-21.11994027071788
79,-21.280626300500913
80,-31.564486735319758
81,-23.369233696526067
82,-21.758423973725883
83,-20.71318957719726
84,-23.027689249278723
85,-21.31695682977728
86,-22.562350002451975
87,-20.884544355640212
88,-25.989995423379387
89,-23.58862545217761
90,-22.479920147339335
91,-20.23514520637956
92,-22.51409312391337
93,-28.577666550501704
94,-21.691993389693604
95,-19.848542830542833
96,-17.09039857369808
97,-17.97620230986905
98,-20.90813257247109
99,-24.018475596149443
100,-21.590190189874157
101,-21.127254662191113
102,-26.080204965851696
103,-22.91429340619436
104,-22.975925058042424
105,-24.22100012745277
106,-23.73018576253363
107,-23.244140162719745
108,-21.340413141345913
109,-25.804219669288987
110,-18.762085711576027
111,-31.105259761270663
112,-24.193390189897706
113,-21.760508276915274
114,-24.713243300743652
115,-21.98648391658765
116,-22.07711231893631
117,-23.297198441596954
118,-22.84850541472246
119,-22.743970039468415
120,-21.6019296763322
121,-22.51406420001632
122,-25.34681156220964
123,-21.158370389456834
124,-26.861965539270148
125,-23.258767860379926
126,-25.878803642093967
127,-22.054523077245634
128,-24.08058629106316
129,-23.130626809740843
130,-22.85400472928224
131,-24.44649143305964
132,-22.129234834137534
133,-23.783623416233613
134,-23.209596652953334
135,-24.831201360228725
136,-25.893910238684196
137,-24.706009348589223
138,-22.771832051135345
139,-21.76617269960939
140,-23.834799679423114
141,-23.529414626346238
142,-23.200220260804038
143,-24.33024463082694
144,-21.425218387101147
145,-24.910897266137685
146,-21.765076705194453
147,-20.039183212527526
148,-21.33381994658488
149,-20.93615504879871
150,-22.802458452669146
151,-22.43058952884764
152,-23.55916592386267
153,-22.51632171648574
154,-23.834636160510808
155,-20.565541725650412
156,-22.01903624153285
157,-20.812898140308214
158,-20.37412057582111
159,-20.801898535536893
160,-20.463561287728517
161,-21.261916755755834
162,-43.593486482520746
163,-31.810302100173896
164,-21.27858090624386
165,-19.593218751707273
166,-21.319229827230764
167,-29.98571804933927
168,-24.227885205999865
169,-25.028855051792426
170,-19.48508833173522
171,-19.703652968686974
172,-22.03469679106572
173,-20.151456590264957
174,-21.430965091721205
175,-24.73591981664825
176,-19.379708762593303
177,-19.365514927685737
178,-18.056265380762607
179,-20.59658754525008
180,-20.721493664588913
181,-21.67568322651723
182,-23.217012941780784
183,-21.178995303438917
184,-20.379218631593098
185,-21.849463908624806
186,-21.57087745146445
187,-21.79285104758346
188,-24.127189079153077
189,-23.680362901600706
190,-21.33472086939621
191,-20.24383978766419
192,-21.26398998249579
193,-24.281599398746817
194,-19.153405571581857
195,-21.57316551067921
196,-20.36696694835845
197,-27.357745382873308
198,-22.58951417559901
199,-20.428319517028402
200,-19.209533912637337
201,-19.92677048254781
202,-23.02562597154525
203,-24.673797357781556
204,-39.404560042145114
205,-23.351613262504742
206,-25.518301830861034
207,-21.909228026651046
208,-21.850972063905978
209,-21.550632649349318
210,-20.961756342481756
211,-23.8957573820809
212,-21.125160598864085
213,-21.36370286444716
214,-27.8531792414292
215,-53.27354457051026
216,-27.10161168505522
217,-21.557739038846186
218,-16.55662639165063
219,-20.745357805066128
220,-24.739938111927977
221,-22.461744792949517
222,-21.393726376995627
223,-24.31998169498781
224,-24.38111248680243
225,-28.938111375068488
226,-27.317506323104016
227,-35.3255004053385
228,-22.67160977082844
229,-24.993738377265334
230,-23.52891664244007
231,-28.852601846390186
232,-25.505886618203988
233,-30.080375316007633
234,-20.411730643826562
235,-26.321272082010367
236,-36.609346067548394
237,-25.426344520605095
238,-31.515477120075502
239,-42.7270681006819
240,-25.49047343737332
241,-17.766321970031022
242,-19.847116067224626
243,-20.381428750813097
244,-19.848166645787387
245,-18.313521139353803
246,-21.70027481933055
247,-21.512659437903917
248,-23.244376450579782
249,-19.9782554511589
250,-22.187402795768577
251,-21.50044992993228
252,-23.79357626443142
253,-26.089797155938502
254,-21.465933063072708
255,-25.114635085345512
256,-18.616689446447683
257,-23.215535524274863
258,-21.97908527809812
259,-25.071413413248788
260,-20.793612557382758
261,-23.76321573578489
262,-22.852889887391523
263,-20.293728400604337
264,-20.411924580035404
265,-18.289256074205838
266,-22.199646083045913
267,-21.48448729195852
268,-30.451915072089413
269,-21.939673778429757
270,-23.008924324011595
271,-33.10952688201869
272,-21.974196685143074
273,-20.348482476148895
274,-22.5163594391317
275,-21.04580212079258
276,-22.537156000474027
277,-22.458552648546885
278,-19.237802396238177
279,-20.51794329653102
280,-27.629990150639582
281,-24.902641006769997
282,-22.29802693954042
283,-22.320948212373274
284,-24.140263778552857
285,-21.017718866490732
286,-22.239381331105342
287,-23.21261163419638
288,-25.375452905391764
289,-23.00508144075208
290,-24.4447440490991
291,-20.88358100109584
292,-22.274836929828027
293,-18.686184880387064
294,-22.15182262233008
295,-20.213614850371474
296,-21.924113430686496
297,-22.452876428269374
298,-27.461767855411203
299,-22.439426823650862
300,-25.454207290868837
301,-22.05615602977684
302,-22.071492770901248
303,-24.11877188110664
304,-21.80009630686236
305,-23.95486554251751
306,-21.176855497349955
307,-20.35607988479937
308,-21.964685695853007
309,-23.054264864669566
310,-19.53974755165906
311,-23.405227885218025
312,-24.990616127526355
313,-22.96033469031094
314,-23.358787273919543
315,-22.95788549960498
316,-21.3414822781623
317,-22.68673340261328
318,-20.842880716735607
319,-19.4716809379203
320,-25.16444040010412
321,-19.271782773933875
