tr,rms_db
0,-31.36889501602049
1,-25.275613737065576
2,-23.53054386319012
3,-22.95736572191121
4,-21.024771943381182
5,-22.632176718112
6,-23.01717061042011
7,-16.061161174513547
8,-23.23267946743472
9,-22.96758856983644
10,-19.076216580096464
11,-20.663167151745952
12,-22.411103050784895
13,-21.810064335210644
14,-19.876096268043884
15,-21.76875802106819
16,-22.244433255237496
17,-24.037400289860674
18,-21.950051052230783
19,-26.57839425305978
20,-27.320684258720608
21,-28.98984652168874
22,-29.973759474096262
23,-26.914188850219595
24,-23.58822496168283
25,-20.90202962959666
26,-21.09721425163584
27,-17.8992649331597
28,-17.351532889734113
29,-17.598273442842515
30,-20.65862192245035
31,-26.02971438871287
32,-35.30109864599913
33,-23.40741861096077
34,-26.879493692865502
35,-24.27425489738898
36,-23.836964190043588
37,-20.609114680461435
38,-21.961607736710032
39,-21.90717835638801
40,-19.91000199278667
41,-21.063381704245515
42,-21.18660459032948
43,-20.676530488349588
44,-20.654531965998927
45,-19.212621310103852
46,-19.603041539290274
47,-22.174577793007636
48,-22.423172589578506
49,-25.361320977006095
50,-22.010212123751845
51,-21.451898247090195
52,-22.52720699033481
53,-24.37656446763972
54,-25.17693868695411
55,-26.679569506771273
56,-23.776412435941875
57,-19.049453198721814
58,-26.454993665369464
59,-20.27509954793018
60,-22.844889289206144
61,-22.78266497194691
62,-19.8147199306791
63,-21.678289941591196
64,-21.133228968961998
65,-24.47761158098151
66,-21.48387603553742
67,-21.454076092700625
68,-20.198716439570102
69,-21.845582222387094
70,-20.84184966439022
71,-20.823321386686445
72,-24.531326760013577
73,-22.270537618711224
74,-21.920893313737153
75,-22.702816968724463
76,-21.549861722222097
77,-23.268657686156217
78,-20.088005931717706
79,-20.02524900512746
80,-22.416114974341554
81,-21.136092642924563
82,-21.969416895285697
83,-18.8636533382421
84,-22.654046718172122
85,-20.727711847824555
86,-20.690110064548733
87,-20.540320943735153
88,-23.67277719613938
89,-20.890556631239217
90,-20.096537680831336
