tr,rms_db
0,-28.735530092702334
1,-26.934195032942966
2,-30.294845354843485
3,-38.97650955426409
4,-20.339477733908858
5,-23.1660830235967
6,-27.566520160373905
7,-22.41043618432252
8,-22.23383290469649
9,-36.03554024046373
10,-35.85261882180846
11,-44.268445907166665
12,-39.34394911047313
13,-21.998193795296235
14,-28.28509856197512
15,-27.759103755775758
16,-25.307771792558732
17,-22.59371848415094
18,-30.362934231603013
19,-20.921865809182975
20,-19.70490754468593
21,-19.549496364145114
22,-19.811976071017
23,-21.363550905859363
24,-24.980453714016843
25,-24.358583003715474
26,-25.537632880386674
27,-20.14016361218499
28,-21.79361268914303
29,-21.149858687443338
30,-41.17929960769672
31,-28.13916821281234
32,-22.613834481051278
33,-22.176175663581823
34,-21.726271092253985
35,-25.911970200605616
36,-45.472268954245166
37,-22.252580515679902
38,-22.07299526824964
39,-22.243604558763707
40,-20.988930298911434
41,-20.507728903506496
42,-20.330991781812738
43,-19.86132132883779
44,-23.834086604323836
45,-23.96251971446941
46,-22.02112930127854
47,-21.78359781344865
48,-21.420532456252715
49,-21.339509565147385
50,-22.29460735565403
51,-23.9294129330446
52,-21.773238008651955
53,-21.435715234866354
54,-20.95452511074871
55,-21.541511432311292
56,-23.654289486511843
57,-22.19270713161404
58,-21.64833143163005
59,-22.827737022666486
60,-23.307485063186157
61,-23.00580642746592
62,-24.332643345352764
63,-20.909622827399986
64,-19.64835188180523
65,-23.278708182551146
66,-24.69697751371109
67,-22.536244081939756
68,-23.00235823697479
69,-22.03269404123498
70,-22.80254235309979
71,-21.500263122938907
72,-22.71233954765868
73,-24.530145753449265
74,-20.791876395645247
75,-21.080578126937137
76,-21.928684080146983
77,-21.99535121343509
78,-32.69314142188808
79,-35.52958449570112
80,-35.75905972665895
81,-31.334708906764792
82,-38.43558966841865
83,-26.035813353527896
84,-25.96810751205231
85,-27.218077643894137
86,-25.13578360156018
87,-25.188236620120783
88,-21.56440145810867
89,-25.05057346673642
90,-27.46942988490417
