tr,rms_db
0,-27.29187686419468
1,-17.805449847365676
2,-20.885372114631462
3,-20.253388357180487
4,-20.81798135378277
5,-18.333446274190116
6,-18.166129185845545
7,-21.62162139177517
8,-23.863508593847644
9,-18.99529023316758
10,-19.334421561806526
11,-16.812015694759683
12,-16.816550002185174
13,-18.672255010000043
14,-23.479343149538153
15,-23.33880452874829
16,-30.110799589550986
17,-21.552710741756847
18,-19.867184082850038
19,-21.136495126040046
20,-24.840742317144805
21,-24.024642558060133
22,-26.70584000107266
23,-24.948549113330127
24,-18.82660047869492
25,-28.92179695312281
26,-19.953111330410543
27,-24.2761551811564
28,-23.814549983738885
29,-19.63710792282943
30,-25.693598394253176
31,-19.07652061153074
32,-25.960731688314045
33,-23.735756137966604
34,-20.80078693771084
35,-21.321620184890755
36,-18.625431023426643
37,-20.897135139133027
38,-18.598246084638863
39,-21.417997698559578
40,-23.51763852750617
41,-20.882324550165702
42,-27.0494459170899
43,-19.64467267895009
44,-23.040316557464045
45,-17.71908918321893
46,-20.096009821282532
47,-23.389392403402706
48,-23.096058645678482
49,-17.79429181975543
50,-19.45070698279889
51,-19.332635529046065
52,-18.566205429953175
53,-23.522105134985463
54,-24.915388294929045
55,-19.476738927973486
56,-25.603814684809233
57,-21.030540409497533
58,-19.64726519026378
59,-17.84187017576983
60,-23.501680964904356
61,-20.041377035023388
62,-24.24414855779984
63,-19.36804488955046
64,-19.022578732211134
65,-18.314632953583935
66,-18.74358884886956
67,-22.698672029993475
68,-23.39525237239759
69,-24.838933160949097
70,-18.709980431606922
71,-20.94372659713383
72,-20.291563578968134
73,-21.077850766772457
74,-19.601043179077784
75,-19.504270797727795
76,-18.690285537049906
77,-19.307998899872764
78,-18.677054849635113
79,-17.552914919841907
80,-23.53288013545253
81,-23.845690748104698
82,-20.801028867348283
83,-21.446220498194517
84,-19.583756242739547
85,-19.57619878241605
86,-34.41065103491421
87,-20.80768350600514
88,-17.59656075237958
89,-28.218933243398297
90,-22.19887619223845
91,-20.498755519521676
92,-20.79162992400913
93,-20.593485361051638
94,-22.807179610113888
95,-22.592922926895582
96,-19.40004522702077
97,-20.19908304527151
98,-22.785854982352607
99,-22.49671107037529
100,-20.97034211930207
101,-24.791435791811573
102,-20.825365429624636
103,-21.125198625908755
104,-18.68241654632819
105,-21.782738627996764
106,-21.70490534528244
107,-22.98047507945912
108,-20.504857981494492
109,-22.464127103020076
110,-20.983406517582527
111,-21.786064062166925
112,-26.80811825794487
113,-18.142422549241516
114,-18.65964024933637
115,-22.97461653960856
116,-20.451240544366
117,-20.54820269706488
118,-20.531014176846625
119,-20.01511129819708
120,-24.127501965976865
121,-16.8803412061471
122,-18.33075443047948
123,-22.541502060748716
124,-19.327305167808316
125,-19.70017532594442
126,-20.92335963837872
127,-19.365576820272384
128,-20.723789080346044
129,-20.212047842723422
130,-22.68304040326307
131,-18.209030070517418
132,-21.206231163575207
133,-21.22953136472304
134,-21.34472980292433
135,-18.611990083594165
136,-21.260636573358774
137,-18.9872641277846
138,-22.392872436652077
139,-25.040302648898063
140,-22.902397263094514
141,-18.196521708810625
142,-22.223216076755342
143,-22.73216745036601
144,-23.20430776414929
145,-20.548892195528573
146,-22.9052615930361
147,-26.31971827096106
148,-22.438939236056385
149,-20.040818331226
150,-20.585325252479223
151,-24.26984184408812
152,-20.36346280550339
153,-29.342541611963682
154,-26.51845589212581
155,-20.037236355879564
156,-22.201578174360964
157,-21.35493709938734
158,-19.655637547062813
159,-19.995758186391058
160,-22.647742431138717
161,-22.901324940632094
162,-21.21621729961855
163,-28.960639381505914
164,-22.977432960041625
165,-29.57882637332114
166,-30.439212320737894
167,-24.200115259061484
168,-21.53703602535198
169,-29.32661048786236
170,-23.11244902128848
171,-22.88594348818572
172,-47.01173596393181
173,-23.790114007349533
174,-23.384112638855136
175,-22.079132503896155
176,-23.663249486747787
177,-26.23979675701728
178,-21.744543888658413
179,-20.084817048115227
180,-18.330274236916495
181,-20.451361462017154
182,-25.120372713552204
183,-21.175261268990198
184,-19.8277299209129
185,-19.94079300996662
186,-24.354327855705638
187,-22.36722805954351
188,-20.056037182576937
189,-23.914025793598327
190,-23.27802646509239
191,-20.810962782591037
192,-20.628420333182568
193,-19.352393352461203
