tr,rms_db
0,-95.8852140739941
1,-23.298888649392346
2,-20.697011266344187
3,-22.16278503649714
4,-19.926452768358136
5,-26.244629949964175
6,-22.176644111598613
7,-20.475419176521438
8,-22.191893372619212
9,-24.543860744667867
10,-27.476682031038347
11,-20.101751527701587
12,-20.520439496755138
13,-19.062676035394176
14,-22.128246737697896
15,-21.415278886164444
16,-26.28718380442297
17,-20.47133440057911
18,-20.05614430387061
19,-21.9413810265456
20,-20.266095377139052
21,-21.10890707326223
22,-24.242812291342034
23,-20.55631202360599
24,-20.601370687209084
25,-20.757882234343626
26,-22.200090534246748
27,-20.089026520002726
28,-21.81938868018069
29,-22.451389983591007
30,-22.481697561946934
31,-25.044261716960932
32,-22.40970223865023
33,-21.30010809426971
34,-20.67724017447737
35,-22.45600554153161
36,-21.45133936170627
37,-19.76464255070744
38,-22.433193416757664
39,-23.203116658974125
40,-20.17635841566914
41,-20.947990219822657
42,-22.694484789962523
43,-22.8630283189489
44,-28.028466249018713
45,-25.689784980325072
46,-22.765106441708724
47,-19.352275879540567
48,-22.072990500532427
49,-30.65249403417287
50,-18.99098213635128
51,-22.194402942680785
52,-20.181664022851564
53,-22.085535063872953
54,-20.731745020307685
55,-21.250751090178742
56,-22.699964722017928
57,-23.406683405309387
58,-22.04590051796125
59,-21.17972509958981
60,-21.354030259468672
61,-23.15170194219482
62,-25.320279094151786
63,-24.290489067848334
64,-20.74760470425077
65,-20.048063685925857
66,-21.336004540369604
67,-20.23982578346608
68,-21.22838568211342
69,-20.718293694269562
70,-22.69848090925141
71,-21.975810347616353
72,-25.516917216953612
73,-20.540280943507728
74,-19.41778655815186
75,-23.10195294657673
76,-23.314631360178012
77,-23.045171523212737
78,-21.00340603453306
79,-28.92889490633214
80,-22.050763698708383
81,-23.743623303594326
82,-23.61758827772237
83,-18.951601753065667
84,-21.960591517559102
85,-22.304920765332113
86,-19.690725114360557
87,-21.135619143698293
88,-21.500944081742908
89,-21.788007192199338
90,-25.07273995353383
91,-21.191857295564557
92,-20.614256805876046
93,-22.8738952447122
94,-21.70015917460248
95,-21.350470690300057
96,-20.628932314986066
97,-22.615900606808047
98,-21.50044540595941
99,-19.206848467747648
100,-20.62723652826432
101,-25.162149191570307
102,-20.25987662285713
103,-21.7720880463362
104,-37.7495181341302
105,-25.482945411354013
106,-22.361491482373236
107,-20.331201670398556
108,-21.528013502458506
