tr,rms_db
0,-27.145892402599323
1,-20.393516825916294
2,-19.553488328004274
3,-25.18500970490782
4,-23.265543432367476
5,-23.62190675665495
6,-22.564564397845686
7,-20.40833157356768
8,-25.280307357419236
9,-23.18026002621352
10,-19.824778773502867
11,-20.177724490517882
12,-20.017706062676574
13,-21.017858817443837
14,-21.388419552023805
15,-19.960985792090536
16,-19.472758520281566
17,-18.863527395082873
18,-20.684520258899965
19,-22.140283355586593
20,-21.705640972087576
21,-20.12134569368591
22,-21.361759589905294
23,-22.248371890823524
24,-24.120753925223685
25,-19.986079636321517
26,-20.684273438573825
27,-20.6464814986387
28,-20.090263505174025
29,-19.86270637967127
30,-19.59770812971977
31,-21.27262244524976
32,-20.9902529095475
33,-23.8158345049386
34,-18.305525675581144
35,-20.29279865935341
36,-24.75553857689828
37,-20.703700800842412
38,-26.86790553643756
39,-21.307026284267458
40,-23.456320460805593
41,-20.50747809001223
42,-24.062766610019054
43,-29.861390068073558
44,-22.271842822601037
45,-33.16404404530328
46,-18.885179019896697
47,-18.72943813714523
48,-22.038450788283047
49,-35.352587576905236
50,-24.062980458377005
51,-23.847262359245335
52,-23.519940690381546
53,-19.820186403917198
54,-17.322431673706447
55,-21.45805226074957
56,-19.87675864952105
57,-20.825138185789807
58,-22.69153371212002
59,-21.768753657434825
60,-24.93430129775525
61,-22.54510250890826
62,-19.353813914710067
63,-19.921537248555715
64,-20.61755891152118
65,-19.68704463263174
66,-20.22292537133708
67,-22.749579948764428
68,-20.8281653679475
69,-20.16306646322903
70,-21.13539064149466
71,-22.484868614364196
72,-23.302375956367072
73,-20.512923593496772
74,-20.13296418483765
75,-20.534823638577496
76,-22.7382780326364
77,-19.64771818997575
78,-24.261619913476814
79,-22.29028507870073
80,-22.16927591092753
81,-18.986838589863794
82,-19.35295222056217
83,-23.84259497515467
84,-20.085090328467345
85,-21.349168004631075
86,-24.859323142899562
87,-23.82594639453993
88,-23.42081083455159
89,-26.06653218920527
90,-20.99955297710952
91,-24.136430255571018
92,-26.021750498398873
93,-24.9489057369852
94,-20.818760095213925
95,-19.866313249934933
96,-18.66184030753523
97,-20.581435287098607
98,-20.586349247324126
99,-23.731219702443873
100,-19.909780504562928
101,-25.402338777963745
102,-20.601041211525416
103,-19.28214487481613
104,-21.394187744710372
105,-19.015144882865226
106,-19.051399548017045
107,-22.35027591467841
108,-19.64796084003009
109,-20.0819082149614
110,-20.78716940039407
111,-20.771129181419063
112,-18.00742818329753
113,-21.409290676932855
114,-23.975540866092082
115,-22.619236114660126
116,-23.71760830612986
117,-22.673906585368073
118,-26.46504045559833
119,-21.02855661750358
120,-19.118036098649643
121,-22.23181126124838
122,-24.462217563116617
123,-22.816968329150992
124,-21.51630484304269
125,-31.36723359845741
126,-21.93222596994527
127,-22.03490829675374
128,-20.150397890096162
129,-24.328978362674643
130,-21.532095937974894
131,-22.940894477541338
132,-19.917664185384346
133,-21.82076978651328
134,-21.38224684525131
135,-21.690289430160995
136,-21.207401413617983
137,-20.95930112737062
138,-29.433894509217943
139,-29.00290221978882
140,-23.453623857685347
141,-21.406697977338656
142,-20.035864834293427
143,-22.565445844519832
144,-20.912006064536975
145,-19.491527622868972
146,-21.429494165711244
147,-19.969158351208986
148,-21.679878489016964
149,-20.07000318766957
150,-19.911904110752506
151,-26.562483861885138
152,-19.927673738797317
153,-19.170437536246826
154,-25.290903512470567
155,-23.098812434491457
156,-21.37480095857327
157,-22.73311600367315
158,-31.474975002234295
159,-39.4163329323596
160,-32.15488062927165
161,-34.27386372170353
162,-20.941411149804754
163,-21.760889204053434
164,-19.63739041401344
165,-18.226924046105246
166,-19.123483933095827
167,-20.948461316223828
168,-24.011765728884246
169,-19.684551994617234
170,-22.517031825181732
171,-25.109478072927924
172,-21.93727781069308
173,-21.80260638645361
174,-22.64549783832907
175,-25.736698934761073
176,-21.15220436603137
177,-20.061098262094173
178,-19.37173182231232
179,-21.70325746127254
180,-19.15522746004558
181,-20.227294734525287
182,-21.39384386270928
183,-51.47276290411095
184,-26.292177497140518
185,-19.87447025812639
186,-24.419024541230744
187,-19.42983999725538
188,-22.90785166242321
189,-26.83282732040231
190,-20.96072707230598
191,-19.384706584289756
192,-19.540307197298212
193,-19.978233526526004
194,-19.200287136262137
195,-18.84228063151079
196,-22.291219685064814
197,-20.9264463704703
198,-19.912106443793455
199,-20.98899409762684
200,-25.324025596337222
201,-47.25581931706978
202,-23.972387538231402
203,-22.995787417832517
204,-37.09669993678738
205,-24.18000949464229
206,-38.11940929631601
207,-23.03011756655526
208,-20.510456320479236
209,-18.681050907498904
210,-19.891882967623623
211,-25.00336286354683
212,-23.039798769486104
213,-21.664995415337014
214,-28.569170342879033
215,-23.457762900124763
216,-22.328600660578473
217,-23.745430693614328
218,-19.470885561500722
219,-21.910286970729157
220,-22.5930398271746
221,-21.400735150394855
222,-22.06123474188274
223,-24.01276210833023
224,-26.344205030263804
225,-45.774250564906765
226,-22.755791960833935
227,-37.12680162294414
228,-20.965826058891214
229,-21.436591610069108
230,-21.648483738764767
231,-20.791123525627434
232,-23.33862525774861
233,-22.321582292209825
234,-20.889234232460918
235,-23.044831484283392
236,-26.03786186480502
237,-23.056969834582773
238,-21.757353299817655
239,-22.03328383344523
240,-21.239756227048552
241,-24.856973410022047
242,-30.395093666126215
243,-24.14482203056432
244,-22.490674924163375
245,-25.39891954803921
246,-20.854977397988232
247,-23.63917816959291
248,-44.874532706539
249,-23.37365980225536
250,-22.578562772587976
251,-28.735062437705366
252,-21.484289351716495
253,-24.37068608825667
254,-25.97704858063734
255,-23.946674897147066
256,-30.133505004277588
257,-25.564223185372477
258,-18.84127297942693
259,-20.629244829643717
260,-23.263645945983136
261,-22.81023776983377
262,-21.10219529086256
263,-21.900103066349793
264,-25.6686136905158
265,-20.68959551815698
266,-21.0703016453702
267,-22.993957357394855
268,-19.44960093487777
269,-21.00346484126557
270,-25.017308053946273
271,-22.18150383731221
272,-22.786240455810024
273,-21.741528209421958
274,-21.646490555911836
275,-21.363387915834913
276,-21.97499827594429
277,-39.16462682267704
278,-31.085045552662898
279,-23.55050426020952
280,-26.63222986401319
281,-21.520278810932204
282,-25.93254365621602
283,-23.985321451458773
284,-24.86535979024329
285,-24.381040905128422
286,-21.312625472417672
287,-25.90835435405387
288,-21.53561045606791
289,-20.607811256416724
290,-31.459335528808637
291,-21.522649342749585
292,-26.02565923094099
293,-24.856225390177045
294,-22.357307823314514
295,-19.235909767995743
296,-23.853418124609618
297,-25.49991200730144
298,-27.066674601274162
299,-24.077860576090885
300,-23.44855420357498
301,-24.057133367907035
302,-20.680181899236302
303,-18.987796048395616
304,-26.806426009563147
305,-18.73273957657099
306,-18.681716831063508
307,-27.52429681464744
308,-21.64459504912058
309,-21.339411299826274
310,-19.699745556720472
311,-23.16289762977515
312,-20.303034354343026
313,-23.942917940501264
314,-22.55275581164184
315,-28.87128539147858
316,-20.682305096096613
317,-33.43447795729405
318,-25.8338933395245
319,-27.182533349098193
320,-48.31820841998771
321,-26.72104885777108
322,-28.559893948108904
323,-21.635367490077652
324,-24.990701979106163
325,-20.840801955839126
326,-21.634437047701475
327,-25.67811552903955
328,-19.90038983082044
329,-21.99001831545735
330,-23.338997264748986
331,-22.019343679781784
332,-21.382382888343653
333,-29.996619795913514
334,-27.409112522421527
335,-30.269403350734734
336,-25.93771605771737
337,-45.17249476810723
338,-32.64741515291305
339,-21.362654037268616
340,-23.5405521445183
341,-20.676942796961775
342,-28.275150933655567
343,-24.489195431143497
344,-22.927826854964756
345,-26.993967081919408
346,-23.510884547545228
347,-30.931296764742925
348,-27.373877760781
349,-31.916214537191525
350,-25.21117970796961
351,-38.44450207442131
352,-21.475553751621582
353,-21.01934323964407
354,-22.505866460424325
355,-24.610997694298227
356,-25.593161601355504
357,-20.42504655460395
358,-21.91941720961279
359,-25.990541630770775
360,-23.99351365995095
361,-27.4706770314258
362,-25.19587097422611
363,-23.088365747060273
364,-23.298581811761004
365,-28.1914092249627
366,-38.61345930162828
367,-23.542060818337003
368,-21.312714132100346
369,-19.48725801300734
370,-22.430354061155143
371,-23.661518650642222
372,-23.443855556314812
373,-22.23204527985015
374,-19.42092269849284
375,-22.60513095296882
376,-21.63890281249408
377,-25.988067522405927
378,-20.64816674843406
379,-24.476363440410516
380,-23.327090604880535
381,-20.1169222432285
382,-23.99736244643142
383,-25.516030759105046
384,-24.958064722349413
385,-20.944661303547395
386,-22.303860202412412
387,-27.5328359930216
388,-21.044656347648363
389,-22.306141934522444
390,-22.264020987936565
391,-22.071943083737345
392,-23.810071403840073
393,-21.79313868619009
394,-23.672472104922285
395,-21.07264323387902
396,-23.819965405461655
397,-22.960810753258865
398,-20.445736706960634
399,-19.443981644246456
400,-22.71003413547776
401,-26.377331150998685
402,-22.656534381289504
403,-27.19632658757122
404,-21.159583917580242
405,-20.131112276382694
406,-22.545728193095172
407,-23.81964853656564
408,-20.930533656370642
409,-20.908148104865635
410,-21.61731518648956
411,-24.055799883415542
412,-19.997115235539194
413,-28.75264185948698
414,-24.211240286916027
415,-23.378681504151437
416,-22.43159468025779
417,-22.776486196688314
418,-24.08872238555498
419,-22.853293241445517
420,-25.56052836757873
421,-23.721757188905027
422,-21.739067062975938
423,-22.618343857108037
424,-23.761982867444353
425,-24.68369929168883
426,-28.17313591799806
427,-24.015182272682104
428,-25.29887707284862
429,-28.05761295278345
430,-23.170160877834988
431,-22.268350438054018
432,-19.826510343821912
433,-22.904636174229932
434,-30.9218780035115
435,-21.793561183543254
436,-21.50853320497187
437,-19.56629381771563
438,-22.75139653213378
439,-82.79305252196401
440,-129.63541276288592
441,-180.0
442,-180.0
443,-180.0
444,-180.0
