tr,rms_db
0,-26.93597333436854
1,-22.13955210252734
2,-20.60655940299312
3,-20.653302954958214
4,-20.208497427672633
5,-21.624676275762567
6,-20.533163721259516
7,-23.389527720957123
8,-21.079016659694368
9,-19.243460125559512
10,-22.65715053320571
11,-22.402726549145058
12,-21.310152744321876
13,-22.660075923178283
14,-27.046769739077334
15,-24.163060243179544
16,-27.605051125107742
17,-23.08968708440114
18,-20.788264039667443
19,-26.563079405313538
20,-21.234574918934793
21,-21.595757990571588
22,-22.220054356286624
23,-23.698119261481295
24,-24.822809795275532
25,-25.672027354509055
26,-22.10465851002916
27,-22.03069081607393
28,-28.24339403010037
29,-25.084600187124792
30,-21.57452789034158
31,-18.7707598815653
32,-26.05180940532567
33,-24.974575308726138
34,-25.550126166332824
35,-26.94751385312394
36,-23.57802240610907
37,-21.42540337278681
38,-25.870932471466045
39,-22.266553201846712
40,-26.713196123513132
41,-22.06086674657937
42,-25.436501144566964
43,-24.602470994830867
44,-27.697766417205813
45,-22.891404038767934
46,-28.234896944029444
47,-25.491879162752085
48,-19.824859518945154
49,-20.8296438339974
50,-21.766886270336293
51,-23.189280000553442
52,-22.84432935469162
53,-22.66368602372107
54,-26.803207920440233
55,-23.804815863274897
56,-23.52057391226506
57,-29.19342764777195
58,-39.42567367106729
59,-21.80018879318866
60,-27.20820174597989
61,-24.013058190333542
62,-23.650898122592594
63,-20.218308555872557
64,-24.586013814127735
65,-18.401390177472315
66,-19.733214391611607
67,-21.81617469434577
68,-24.779722894306953
69,-24.494678443718
70,-21.595519842032388
71,-24.27382124085743
72,-23.28731824625526
73,-21.324496287740228
74,-23.327027582561502
75,-22.539678248444712
76,-22.84547617986164
77,-20.447198500054714
78,-22.162199782726454
79,-22.809274237309776
80,-24.637965701048646
81,-21.923533749217853
82,-22.668219977315132
83,-23.1991011715056
84,-33.67646492117733
85,-28.593670594165953
86,-33.92907778554837
87,-21.398074917678514
88,-23.131953900018416
89,-22.187013049700965
90,-28.369197240430587
91,-24.297796401636433
92,-24.014462940002193
93,-22.73991503070637
94,-27.472274242373608
95,-23.318747336900024
96,-25.005896648541288
97,-28.593033632504948
98,-21.527298729762705
99,-23.77673024387044
100,-21.4940179435481
101,-25.022033981194788
102,-22.714125364711037
103,-20.070796728744156
104,-23.854102559843163
105,-26.48709903057069
106,-23.063125817016687
107,-20.874179876151118
108,-24.204770508927716
109,-23.497879090151606
110,-22.906359410707434
