tr,rms_db
0,-30.312969868630887
1,-24.84160585706849
2,-22.649297496490934
3,-18.988258474421084
4,-20.816261583941667
5,-20.385193497820936
6,-19.553561844696052
7,-22.423828181499708
8,-32.36976182097428
9,-23.727945337393667
10,-22.389757440006743
11,-18.019332204037106
12,-19.697068621984158
13,-19.007757120386746
14,-20.69159247696255
15,-22.783273908347343
16,-28.177141247148395
17,-22.87327169155574
18,-36.51754886859601
19,-21.30794652505703
20,-19.614644955319097
21,-21.001217179812596
22,-18.247189384762322
23,-20.741573241251388
24,-24.36974382332451
25,-24.246309996068188
26,-25.199801860025218
27,-25.55673827085894
28,-41.0559534833116
29,-21.51172388707552
30,-21.825170783662855
31,-21.699527210475363
32,-19.67538348017365
33,-20.549339528719138
34,-19.342080363852418
35,-20.283159350069894
36,-19.440203734237333
37,-19.06112604190157
38,-20.65270902976703
39,-19.632000293876143
40,-23.830986276821644
41,-24.921336887970533
42,-21.5618446305651
43,-18.594795839765982
44,-18.85390197676483
45,-19.67217159033346
46,-20.38898879339673
47,-19.365637562038046
48,-19.67571399301451
49,-21.320770757954683
50,-21.36062650506983
51,-18.0023062860189
52,-19.84036310498308
53,-22.155680442445004
54,-19.877318140807873
55,-33.08480899942648
56,-22.618350361294326
57,-19.283124647390785
58,-19.606654158269997
59,-21.28889075284662
60,-19.93273216798569
61,-20.868203215503843
62,-20.425991903505263
63,-19.21109750217225
64,-21.370951944115077
65,-18.896477175374084
66,-18.036092737303086
67,-18.112725003289725
68,-19.3781663674697
69,-23.914752985627956
70,-26.642281092109506
71,-30.243148193225252
72,-24.578204941521435
73,-20.189276524946447
74,-20.566780425689526
75,-23.517423839796237
76,-27.575645789379134
77,-18.622472512504306
78,-17.1594456945659
79,-18.32000738046682
80,-19.259684708980952
81,-22.58014275198949
82,-21.40759978027082
83,-19.786068246872297
84,-21.57204297126787
85,-19.86119264698355
86,-20.279072385738772
87,-19.385945709128652
88,-29.023006774608092
89,-19.67543750925456
90,-20.113037558409303
91,-20.04179865529498
92,-20.006495056016394
93,-19.168759588453174
94,-18.778806484056695
95,-20.070831161360406
96,-19.661980308855664
97,-20.528845660151976
98,-20.389871959717027
99,-20.852699275668595
100,-20.529630461400078
101,-19.996673056459173
102,-19.862154755679136
103,-21.260980103490414
104,-19.295759594321137
105,-17.660496720430828
106,-19.116786849964804
107,-18.923911502401644
108,-20.354272838821522
109,-19.29031512445229
110,-19.607414237443848
111,-28.185541100950047
112,-24.809643584434518
113,-22.175671984046488
114,-38.668031510952915
115,-19.266944742171624
116,-20.645079225907985
117,-20.511303981321433
118,-37.1604745727975
119,-22.382195931152246
120,-19.03031954713353
121,-23.32849178388717
122,-19.208741037527137
123,-18.755144817170862
124,-20.347195179547093
125,-20.5190550011026
126,-18.036591199998938
127,-21.512816354030587
128,-17.87351097576812
129,-19.313919124284514
130,-19.680069182603994
131,-19.107270063588558
132,-20.803142790245946
133,-20.151229908183282
134,-22.79325791974196
135,-19.598608062555314
136,-18.26680667098595
137,-22.48317571549128
138,-18.81254381253822
139,-18.75001462802902
140,-19.861998744055313
141,-21.169974768838486
142,-20.59213544164664
143,-23.342413508235552
144,-30.4266802004155
145,-21.407089878700912
146,-18.62914509982437
147,-22.58776670920642
148,-19.61190438263293
149,-19.945777366317838
150,-21.53190484918123
151,-23.275172416179636
152,-24.270532873021587
153,-24.244079823738428
154,-37.613745123024415
155,-25.077459898231442
156,-22.71887337537063
157,-19.523090764094807
158,-24.72820484501369
159,-25.42985387541375
160,-31.18984804242274
161,-24.601467147271812
162,-20.545287189841048
163,-23.23656961264347
164,-21.734115717957483
165,-22.143420817899585
166,-27.33738473291988
167,-21.38541862824157
168,-25.114270789241036
169,-19.08492652437796
170,-18.742628242502516
171,-23.442890870085087
