tr,rms_db
0,-124.75605240236051
1,-26.416714555599597
2,-19.42473421506715
3,-19.672195699922753
4,-20.47688231523905
5,-18.985633601623363
6,-21.80850851593023
7,-24.610539328228388
8,-25.693451214131777
9,-21.997381080854687
10,-23.115628585988183
11,-18.554909956440532
12,-21.19011574927082
13,-22.018585985429
14,-21.718536193913877
15,-21.177137765643327
16,-20.62282630452544
17,-20.287355607149664
18,-21.76347118593734
19,-19.95285975595526
20,-21.050091037374422
21,-19.26992664911956
22,-20.606289107112378
23,-21.704374400861937
24,-19.433342952123674
25,-19.481481214111778
26,-24.39682301288288
27,-22.533754764778383
28,-23.061595204999907
29,-22.64078265350523
30,-19.353016220137537
31,-23.107870658106386
32,-22.19506239933694
33,-22.882293515666
34,-22.522236623171807
35,-20.16053695812748
36,-18.24605016628537
37,-24.09356900811303
38,-21.626397067447517
39,-20.068033113805704
40,-26.944727236644354
41,-22.332129074652798
42,-23.131647229659677
43,-21.24794957184271
44,-21.96480626616723
45,-22.60414248693533
46,-19.79991215384176
47,-23.457920086939428
48,-25.804751174450086
49,-22.428455847062793
50,-21.27764741378183
51,-20.995948394091066
52,-23.747779910883978
53,-24.04173811992065
54,-20.594858048785024
55,-22.490549459769205
56,-22.741426292049557
57,-20.502051283447777
58,-19.199326277369124
59,-28.73552204975988
60,-21.639193373318207
61,-28.841461318274625
62,-18.891725182149084
63,-18.882655571524353
64,-20.20727693269976
65,-20.318917390818886
66,-18.413158959176066
67,-21.639776140417638
68,-24.898842750332456
69,-18.541379373447892
70,-19.353060342047655
71,-20.79407055161798
72,-21.499685089164906
73,-19.345810164562877
74,-26.017930351144933
75,-20.03422211310202
76,-24.249270446238732
77,-20.17836309634856
78,-22.071275134763194
79,-18.756365832211944
80,-19.862943077658322
81,-18.207238216676046
82,-20.52932272706795
83,-180.0
84,-180.0
85,-180.0
86,-39.342102796730174
87,-20.66427672972104
88,-22.522590930885467
89,-23.370435605263662
90,-23.107082579291326
91,-37.69489659762458
92,-30.202697991913375
93,-20.678561916099596
94,-27.41395051002403
95,-19.79116545438588
96,-39.688172076184514
97,-19.56317925794734
98,-23.200022132079965
99,-21.275308510043345
100,-19.164977384220684
101,-24.119491506311576
102,-23.058497809326166
103,-20.76825111004357
104,-20.17397111899179
105,-23.10093000580927
106,-18.034397536412442
107,-19.486719233048614
108,-24.507278811008288
109,-21.182445854794885
110,-22.31400206968573
111,-21.264754854533834
112,-24.119802118318596
113,-23.148541420828494
114,-23.952663398667305
115,-21.808179562157306
116,-28.337894295824263
117,-28.163409717554618
118,-20.207162302004793
119,-24.557216948077492
120,-21.730701241871788
121,-21.87035752521643
122,-24.235467032831654
123,-25.189005952707998
124,-21.447987464678988
125,-24.925560093792107
126,-22.080924508030897
127,-29.02224967117612
128,-20.324647341647896
129,-18.99184722669634
130,-23.795954551918058
131,-18.303247160729306
132,-19.22342553781799
133,-18.26410045258126
134,-21.810492268241216
135,-21.477029298235134
136,-20.743386352131566
137,-20.893943028365662
138,-21.336373402703114
139,-19.310209508568754
140,-23.372373817502016
141,-20.526963938474175
142,-20.709427099346676
143,-20.30435011473749
144,-18.502563666902727
145,-18.308460815589246
146,-26.72186773905603
147,-22.75380191921492
148,-20.842222814648743
149,-19.471514005026258
150,-19.468172941997743
151,-18.38642474830523
152,-18.699166425860273
153,-22.458017453044366
154,-22.746979244099258
155,-22.935014623380017
156,-23.174604020863047
157,-21.53995371463701
158,-24.168422706001916
159,-25.50573950566774
160,-23.38863587773538
161,-21.913230974071524
162,-24.885175535566724
163,-21.96346525213126
164,-22.091834849824508
165,-21.165124029489604
166,-26.036904859964338
167,-27.323082234805433
168,-20.808217345104335
169,-21.36780553217374
170,-19.599856584072363
171,-21.877907357778792
172,-20.588507443146856
173,-22.683279906551554
174,-21.9654251536633
175,-21.481959707461364
176,-20.700666206618735
177,-25.250358828611425
178,-21.839320180566165
179,-28.591670028059326
180,-22.82366529525307
181,-27.003815060135757
182,-23.361647114505747
183,-21.92280181785007
184,-20.924323696823116
185,-19.80779544852509
186,-19.63833241367124
187,-22.04223122647861
188,-20.835222744649627
189,-21.705021022498634
190,-18.997608727650967
191,-19.500078654839943
192,-19.776106840466387
193,-19.125290550542505
194,-20.357283915710486
195,-20.199686475811994
196,-18.856335481841718
197,-19.347607721928277
198,-20.483674530145507
199,-21.143810815390434
200,-19.85465766157087
201,-21.681763855607457
202,-28.190007271912236
203,-20.74956310673391
204,-18.638286682954465
205,-20.274489553409502
206,-22.542187728719988
207,-20.949288695388177
208,-21.16305581345621
209,-21.68618022264053
210,-20.0412114874809
211,-20.021633755606718
212,-22.731933825261375
213,-19.81470931453012
214,-19.61722769965065
215,-20.833774382985286
216,-19.559913075309645
217,-22.662868148418248
218,-20.21409712012234
219,-22.01852600592563
220,-20.53204491421543
221,-22.17738591558136
222,-19.727848662864766
223,-22.057357474466702
224,-19.007720282106416
225,-19.16024824845942
226,-30.669284946201927
227,-31.031262532538282
228,-22.95080283649073
229,-19.36212685826273
230,-21.061091274842312
231,-23.415903738885326
232,-22.131230675054997
233,-23.02254357931836
234,-21.753043120062728
235,-21.077320467503405
236,-19.68318464573215
237,-21.27105696451473
238,-20.291685939330133
239,-21.974927670400177
240,-20.769906604255453
241,-21.087858011533314
242,-23.6619721375472
243,-24.9206352927489
244,-20.00290123541319
245,-20.461982421941293
246,-24.222415881650544
247,-21.569714139128667
248,-23.53856139408319
249,-20.429385107264537
250,-22.092558657370077
251,-23.05597567247187
252,-21.946715942771032
253,-24.05657692596092
254,-19.103940478399622
255,-23.89483999228724
256,-25.966603479988915
257,-21.39739784722082
258,-22.848022688535
259,-22.778882936741496
260,-22.709880954326582
261,-23.211854491093394
262,-19.75812109660581
263,-21.831548106094395
264,-24.682422871188617
265,-21.692084032665026
266,-20.793791374402097
267,-20.731024447632937
268,-21.30446164862894
269,-20.005238856250138
270,-22.364177849639375
271,-22.212080236897176
272,-21.457911861774082
273,-24.818685384250266
274,-21.256842904221163
275,-24.01673715251379
276,-22.55657619422458
277,-23.622767622790036
278,-20.707408436848116
279,-23.384951849231822
280,-22.65532165953134
281,-22.062251766652487
282,-19.803707653961318
283,-23.62645358357816
284,-20.22077612620499
285,-19.70506333932431
286,-24.978294664557215
287,-25.75368413878742
288,-22.701332320412636
289,-20.97574495382297
290,-24.049938124956647
291,-24.94413972688519
292,-21.608942162135612
293,-23.68319568993012
294,-23.276728716736447
295,-22.80878882838204
296,-21.135224943315745
297,-22.435820841456735
298,-21.13969653801732
299,-22.694584559311075
300,-21.641934243191876
301,-20.763173719960815
302,-20.491503072351627
303,-24.64894958341386
304,-20.811496598129885
305,-23.126080496874096
306,-22.871519112040446
307,-21.07680990863265
308,-25.22447962894624
309,-26.012106530871257
310,-26.146797324936006
311,-22.762303412875077
312,-22.78021503990483
313,-28.984048176582423
314,-20.27828608456271
315,-20.09599217685512
316,-23.731113738515646
317,-24.496127574473725
318,-21.072774194992846
319,-25.637354122400716
320,-22.318036942100523
321,-21.712670633958993
322,-23.073424806049022
323,-20.536125136633707
324,-23.02589756386797
325,-25.68762990546093
326,-21.069195835622683
327,-23.12469490496229
328,-24.741418179504045
329,-20.753649557212853
330,-25.623711766310713
331,-23.45235198405002
332,-25.462641498078188
333,-36.21738563849546
334,-28.193685710838107
335,-25.983100613907403
336,-21.41089670666161
337,-22.13067633096984
338,-24.174418987688334
339,-23.549868639251358
340,-24.780180953539777
341,-22.9547017484423
342,-21.17768272768402
343,-21.496147806029935
344,-21.987535461389953
345,-21.92420427106792
346,-22.404327601270747
347,-21.536381062629953
348,-26.118180801842186
