tr,vis_energy
0,9.323784828186035
1,10.035300254821777
2,14.406901359558105
3,29.98126792907715
4,25.306493759155273
5,28.030670166015625
6,15.723308563232422
7,2.5360965728759766
8,1.7204861640930176
9,2.9374277591705322
10,12.590422630310059
11,13.874276161193848
12,8.754079818725586
13,9.41514778137207
14,13.680699348449707
15,4.842158317565918
16,8.028717994689941
17,4.668040752410889
18,5.293041229248047
19,2.8831021785736084
20,2.6506075859069824
21,2.745225191116333
22,2.305483341217041
23,3.9951531887054443
24,10.331742286682129
25,10.433521270751953
26,9.245949745178223
27,15.037760734558105
28,23.364294052124023
29,12.847006797790527
30,3.017578125
31,3.9504482746124268
32,2.7548465728759766
33,10.354599952697754
34,13.6726713180542
35,28.889177322387695
36,25.119070053100586
37,10.903558731079102
38,3.913628339767456
39,7.920862197875977
40,2.60322642326355
41,10.628833770751953
42,13.694950103759766
43,9.892867088317871
44,5.0130205154418945
45,3.3341293334960938
46,12.101056098937988
47,4.84266471862793
48,3.949652671813965
49,3.9852428436279297
50,3.228081464767456
51,4.031539440155029
52,10.693359375
53,10.6589994430542
54,10.05164909362793
55,21.707971572875977
56,4.484013080596924
57,6.386935710906982
58,14.7421875
59,20.883317947387695
60,10.298394203186035
61,3.0486114025115967
62,23.265277862548828
63,23.232131958007812
64,8.983290672302246
65,10.791232109069824
66,8.002025604248047
67,10.023003578186035
68,9.318720817565918
69,16.198930740356445
70,8.404803276062012
71,4.0688652992248535
72,9.150029182434082
73,9.442346572875977
74,1.447265625
75,8.563368797302246
76,1.7754629850387573
77,3.0177228450775146
78,2.3935186862945557
79,2.066840410232544
80,3.012152910232544
81,5.271484851837158
82,10.295283317565918
83,4.080440044403076
84,2.5932435989379883
85,1.1519097089767456
86,7.651331424713135
87,16.969446182250977
88,14.648438453674316
89,18.392940521240234
90,22.92296028137207
91,12.197916984558105
92,5.189815044403076
93,3.272207498550415
94,2.922309160232544
95,2.640697479248047
96,3.0357348918914795
97,7.01671028137207
98,5.491029739379883
99,7.95985221862793
100,2.7178096771240234
101,9.583695411682129
102,2.817274332046509
103,3.908998727798462
104,2.850694417953491
105,5.646267414093018
106,6.646773815155029
107,10.625795364379883
108,2.277343511581421
109,11.248988151550293
110,14.342158317565918
111,1.9432872533798218
112,18.93316078186035
113,26.938222885131836
114,17.74992561340332
115,10.036385536193848
116,6.918764114379883
117,4.446035861968994
118,5.681785583496094
119,14.238136291503906
120,13.539207458496094
121,9.07233715057373
122,2.2791521549224854
123,4.799768447875977
124,3.53349232673645
125,3.932870626449585
126,11.452763557434082
127,8.618778228759766
128,7.317347049713135
129,6.899450302124023
130,13.767867088317871
131,1.8007087707519531
132,9.767433166503906
133,11.238064765930176
134,7.2047882080078125
135,10.595051765441895
136,5.96875
137,8.143316268920898
138,8.31922721862793
139,4.288266658782959
140,2.585069417953491
141,1.7105034589767456
142,1.2265626192092896
143,1.8035300970077515
144,8.655237197875977
145,5.904224395751953
146,3.446831464767456
147,15.651982307434082
148,3.537181854248047
149,11.08767318725586
150,8.156394958496094
151,28.232131958007812
152,25.668907165527344
153,10.339554786682129
154,4.158565044403076
155,27.59505271911621
156,17.02162742614746
157,17.896989822387695
158,9.307147026062012
159,15.954715728759766
160,29.368921279907227
161,24.495080947875977
162,13.278124809265137
163,7.122901916503906
164,9.214264869689941
165,10.097222328186035
166,9.10655403137207
167,8.752459526062012
168,12.456958770751953
169,27.361112594604492
170,18.311559677124023
171,18.303239822387695
172,30.041231155395508
173,17.419994354248047
174,11.444083213806152
175,10.50969409942627
176,12.928603172302246
177,6.892360687255859
178,7.658998966217041
179,11.901041984558105
180,25.46433448791504
181,19.083261489868164
182,4.350839138031006
183,5.0462965965271
184,2.8838253021240234
185,8.843027114868164
186,2.034433126449585
187,6.602517604827881
188,8.46462631225586
189,17.237485885620117
190,15.879196166992188
191,11.248698234558105
192,13.098958015441895
193,12.45529556274414
194,7.598669052124023
195,13.874855995178223
196,12.589698791503906
197,9.396773338317871
198,9.445673942565918
199,3.8814380168914795
200,9.569733619689941
201,4.252604007720947
202,3.06640625
203,9.751879692077637
204,10.00202465057373
205,2.42158579826355
206,4.10047721862793
207,10.187355995178223
208,5.734447479248047
209,15.376591682434082
210,14.484591484069824
211,11.0281400680542
212,1.6412327289581299
213,1.7743054628372192
214,9.775969505310059
215,3.9244070053100586
216,12.15603256225586
217,11.415725708007812
218,18.103515625
219,6.040726184844971
220,10.363136291503906
221,1.950520634651184
222,10.001519203186035
223,11.173972129821777
224,2.3358652591705322
225,11.056279182434082
226,3.0255353450775146
227,6.48828125
228,9.90538215637207
229,19.11631965637207
230,19.162687301635742
231,8.923828125
232,7.663050174713135
233,7.521629333496094
234,8.439019203186035
235,17.032480239868164
236,10.30750846862793
237,9.954861640930176
238,6.368127822875977
239,6.444950580596924
240,3.7451534271240234
241,2.5634403228759766
242,9.886502265930176
243,12.62087631225586
244,12.907840728759766
245,3.84599232673645
246,8.556568145751953
247,8.986617088317871
248,2.499638319015503
249,10.027995109558105
250,9.534432411193848
251,3.8619792461395264
252,8.636356353759766
253,2.904224395751953
254,9.649449348449707
255,2.685112953186035
256,2.521991014480591
257,10.152416229248047
258,9.264105796813965
259,2.6303529739379883
260,2.9766347408294678
261,9.358073234558105
262,9.894269943237305
263,3.4487123489379883
