tr,vis_energy
0,0.0
1,15.468025207519531
2,5.703920841217041
3,16.685184478759766
4,25.991392135620117
5,27.65733528137207
6,12.192780494689941
7,13.494067192077637
8,13.448928833007812
9,22.0465145111084
10,14.40617847442627
11,34.81879425048828
12,22.746095657348633
13,12.603225708007812
14,7.753689289093018
15,4.867693901062012
16,10.85619068145752
17,14.314019203186035
18,13.658130645751953
19,12.081164360046387
20,0.12427661567926407
21,0.0
22,0.0
23,0.0
24,4.091145992279053
25,5.933955669403076
26,11.983868598937988
27,16.4937801361084
28,20.6168270111084
29,8.579499244689941
30,1.007595419883728
31,4.431423664093018
32,14.091217994689941
33,12.54984188079834
34,1.3025896549224854
35,20.101055145263672
36,10.62196159362793
37,15.777865409851074
38,5.802300930023193
39,5.4741034507751465
40,9.698423385620117
41,1.6457608938217163
42,1.9055266380310059
43,0.8600983619689941
44,10.605179786682129
45,12.04000186920166
46,14.420574188232422
47,15.14453125
48,7.813729763031006
49,6.498698711395264
50,3.1334636211395264
51,7.869718551635742
52,2.584780216217041
53,6.916956424713135
54,3.5865888595581055
55,5.567201614379883
56,20.4937801361084
57,15.88382625579834
58,6.233362674713135
59,6.03551721572876
60,11.619357109069824
61,1.365234375
62,3.9981772899627686
63,4.003037929534912
64,4.333261013031006
65,10.896845817565918
66,1.9950085878372192
67,13.828559875488281
68,17.209274291992188
69,4.290653705596924
70,13.536675453186035
71,14.744284629821777
72,3.9145689010620117
73,2.0514323711395264
74,2.3747830390930176
75,2.599175453186035
76,2.1106770038604736
77,11.619068145751953
78,18.49392318725586
79,22.728225708007812
80,3.9063942432403564
81,9.374711036682129
82,17.1527042388916
83,19.5667667388916
84,17.96484375
85,10.329282760620117
86,10.738426208496094
87,6.4667534828186035
88,9.182002067565918
89,13.16203784942627
90,16.91645050048828
91,22.440828323364258
92,7.823423385620117
93,5.800708770751953
94,12.108145713806152
95,5.606987476348877
96,14.761067390441895
97,11.807581901550293
98,4.918837070465088
99,13.487702369689941
100,22.442781448364258
101,17.781539916992188
102,18.79578971862793
103,11.517723083496094
104,4.865523815155029
105,15.304903984069824
106,21.586585998535156
107,22.438730239868164
108,17.851924896240234
109,5.015408039093018
110,9.363643646240234
111,10.49826431274414
112,8.09678840637207
113,16.40494728088379
114,14.376446723937988
115,3.7915942668914795
116,7.697627544403076
117,12.074507713317871
118,9.858362197875977
119,7.795284271240234
120,9.157624244689941
121,4.456307888031006
122,12.950882911682129
123,10.15234375
124,4.322265625
125,2.729745626449585
126,4.037109375
127,5.0580878257751465
128,8.237630844116211
129,10.41804027557373
130,12.386212348937988
131,13.098017692565918
132,9.194372177124023
133,9.125433921813965
134,14.168692588806152
135,15.888455390930176
136,17.598161697387695
137,20.488628387451172
138,17.102285385131836
139,8.699797630310059
140,7.407769680023193
141,5.572265625
142,9.097222328186035
143,3.7810332775115967
144,4.167896270751953
145,11.145615577697754
146,5.974898815155029
147,8.552155494689941
148,4.377170085906982
149,13.647135734558105
150,14.615885734558105
151,16.590349197387695
152,23.048463821411133
153,25.244430541992188
154,7.215132236480713
155,8.991608619689941
156,1.9458913803100586
157,8.451679229736328
158,3.074652910232544
159,6.555483341217041
160,4.641131401062012
161,5.7525315284729
162,10.728559494018555
163,3.008246421813965
164,3.5165653228759766
165,2.6900320053100586
166,8.367332458496094
167,2.3600261211395264
168,5.180845260620117
169,12.799044609069824
170,9.925274848937988
171,23.986618041992188
172,18.201171875
173,5.3568434715271
174,3.536386251449585
175,27.735315322875977
176,15.538989067077637
177,7.165147304534912
178,3.8642215728759766
179,3.055121660232544
180,5.897135257720947
181,5.475839138031006
182,11.493056297302246
183,2.573423147201538
184,7.464048862457275
185,7.340567111968994
186,10.250433921813965
187,0.5647569894790649
188,1.1653646230697632
189,10.6984224319458
190,11.7468900680542
191,16.206884384155273
192,23.76526641845703
193,4.973090171813965
194,1.1094473600387573
195,11.959056854248047
196,15.358941078186035
197,13.423973083496094
198,25.421585083007812
199,11.251519203186035
200,6.464409351348877
201,15.835288047790527
202,12.299262046813965
203,11.765552520751953
204,2.6994359493255615
205,7.684534072875977
206,1.2578848600387573
207,13.427155494689941
208,8.151692390441895
209,5.016709804534912
210,8.697121620178223
211,0.6817130446434021
212,0.9542534947395325
213,0.6953125
214,7.8318867683410645
215,1.7939815521240234
216,1.9602141380310059
217,3.6223957538604736
218,3.3909146785736084
219,2.8542392253875732
220,5.019893169403076
221,7.03211784362793
222,3.287543296813965
223,2.3716723918914795
224,2.4392364025115967
225,2.861762046813965
226,12.890190124511719
227,5.987485408782959
228,20.444299697875977
229,23.658132553100586
230,18.549985885620117
231,16.999494552612305
232,10.406756401062012
233,4.168041229248047
234,1.0493345260620117
235,1.1163195371627808
236,6.94227409362793
237,3.2086806297302246
238,10.396050453186035
239,10.610459327697754
240,3.0001447200775146
241,9.971715927124023
242,3.803529739379883
243,2.4335215091705322
244,7.394314289093018
245,7.8189377784729
246,2.442636013031006
247,4.04188346862793
248,9.539061546325684
249,8.154875755310059
250,1.9605759382247925
251,8.354239463806152
252,4.739076614379883
253,9.55280590057373
254,8.182291984558105
255,9.207176208496094
256,2.57646107673645
257,2.84208607673645
258,8.095051765441895
259,3.70732045173645
260,3.655816078186035
261,3.804325819015503
262,10.341580390930176
263,3.7704715728759766
264,8.76859188079834
265,25.963903427124023
266,18.417028427124023
267,10.712310791015625
268,10.648293495178223
269,6.174840450286865
270,4.465133190155029
271,9.184535026550293
272,24.724609375
273,18.456958770751953
274,14.900607109069824
275,11.945384979248047
276,2.5137441158294678
277,3.8373119831085205
278,4.029369354248047
279,6.017940044403076
280,12.163411140441895
281,6.657768726348877
282,6.9467597007751465
283,10.808014869689941
284,11.236618041992188
285,4.384693622589111
286,2.4978296756744385
287,15.41015625
288,5.888888835906982
289,10.949507713317871
290,5.31141471862793
291,5.617838382720947
292,5.7017502784729
293,11.348162651062012
294,2.9424190521240234
295,3.984013557434082
296,9.973740577697754
297,2.610604763031006
298,9.511067390441895
299,7.151041507720947
300,5.20066499710083
301,11.639973640441895
302,9.364293098449707
303,10.830801963806152
304,4.559244632720947
305,10.87868881225586
306,2.0942564010620117
307,9.4968900680542
308,1.6163195371627808
309,8.346209526062012
310,8.30772590637207
311,0.5309606790542603
312,10.171266555786133
313,0.8988716006278992
314,1.4892215728759766
315,8.2609224319458
316,15.08181381225586
317,1.9956597089767456
318,12.942275047302246
319,22.606264114379883
320,22.144746780395508
321,7.787109375
322,3.7651185989379883
323,7.4822773933410645
324,5.9662909507751465
325,4.136429309844971
326,2.8044707775115967
327,1.4670863151550293
328,0.7603443264961243
329,1.9639033079147339
330,1.1410590410232544
331,2.2563657760620117
332,0.7097800374031067
333,11.058883666992188
334,10.889466285705566
335,17.776981353759766
336,24.43229103088379
337,31.93402671813965
338,7.512153625488281
339,2.2748842239379883
340,2.072699785232544
341,2.896556854248047
342,13.6484375
343,25.33130645751953
344,19.362123489379883
345,3.2956454753875732
346,14.083333015441895
347,22.272424697875977
348,9.46202278137207
349,10.171079635620117
350,13.652198791503906
351,15.173104286193848
352,4.702256679534912
353,4.331814289093018
354,9.70985221862793
355,7.5041961669921875
356,5.35069465637207
357,3.1801939010620117
358,2.0075953006744385
359,10.5613431930542
360,5.076171875
361,14.250288963317871
362,27.218143463134766
363,12.75202465057373
364,2.7071759700775146
365,12.111184120178223
366,1.7633100748062134
367,2.342664957046509
368,8.410083770751953
369,3.108579397201538
370,6.120804309844971
371,12.693069458007812
372,15.925057411193848
373,6.006872177124023
374,10.4500150680542
375,1.8031682968139648
376,1.8262442350387573
377,2.181640625
378,25.217954635620117
379,25.2906551361084
380,21.80924415588379
381,15.871888160705566
382,7.787832260131836
383,2.075303792953491
384,9.73415756225586
385,1.1030092239379883
386,1.3959779739379883
387,0.797656238079071
388,0.6892361640930176
389,7.172525882720947
390,9.297308921813965
391,13.299334526062012
392,31.445817947387695
393,14.236183166503906
394,8.145037651062012
395,6.842809200286865
396,7.063657283782959
397,2.6126301288604736
398,10.160011291503906
399,14.944153785705566
400,11.581741333007812
401,6.416015625
402,8.97938346862793
403,16.51649284362793
404,1.581886649131775
405,1.9521121978759766
406,7.861907482147217
407,3.5809459686279297
408,11.501953125
409,11.6847505569458
410,7.351924419403076
411,3.9537761211395264
412,1.5800347328186035
413,2.0428240299224854
414,4.146122932434082
415,2.453558921813965
416,9.79079818725586
417,5.206814289093018
418,1.2288774251937866
419,2.011718988418579
420,8.530020713806152
421,3.6762876510620117
422,13.517001152038574
423,13.705150604248047
424,18.561342239379883
425,3.6935040950775146
426,1.7066696882247925
427,2.107783555984497
428,11.024884223937988
429,10.455584526062012
430,11.136066436767578
431,2.6802661418914795
432,6.501953125
433,7.421224117279053
434,9.867043495178223
435,7.016059398651123
436,10.8527193069458
437,2.078645944595337
438,2.244863986968994
439,14.540436744689941
440,20.25687026977539
441,15.324146270751953
442,20.982709884643555
443,14.20609188079834
444,5.5973663330078125
445,7.877604007720947
446,15.182652473449707
447,14.139758110046387
448,2.535951852798462
449,11.270037651062012
450,2.1908276081085205
451,1.7510128021240234
452,7.428819179534912
453,21.26432228088379
454,15.582898139953613
455,5.128399848937988
456,0.0
457,0.0
458,0.0
459,0.0
