tr,vis_energy
0,9.612702369689941
1,5.926214694976807
2,11.097946166992188
3,1.9336661100387573
4,1.7197626829147339
5,10.477068901062012
6,3.8817996978759766
7,2.1645689010620117
8,1.761574149131775
9,10.353804588317871
10,0.8974247574806213
11,10.999421119689941
12,1.105555534362793
13,1.3389757871627808
14,10.276764869689941
15,1.0512875318527222
16,9.994719505310059
17,1.2465276718139648
18,4.832827091217041
19,12.762152671813965
20,1.5113569498062134
21,3.241029977798462
22,11.377387046813965
23,4.5916523933410645
24,7.462818145751953
25,7.4529805183410645
26,13.989872932434082
27,3.8731191158294678
28,3.8391926288604736
29,3.61942982673645
30,6.631148815155029
31,5.3829569816589355
32,4.377532005310059
33,14.292896270751953
34,1.5925202369689941
35,1.666015625
36,2.166811227798462
37,3.097829818725586
38,15.711661338806152
39,7.781177520751953
40,6.1353440284729
41,12.021990776062012
42,1.5992475748062134
43,1.8802083730697632
44,14.115885734558105
45,6.012080669403076
46,6.595920562744141
47,4.6329569816589355
48,5.69639778137207
49,4.3345627784729
50,3.1084346771240234
51,2.6795427799224854
52,3.9087095260620117
53,5.372395992279053
54,3.70037579536438
55,2.1150171756744385
56,8.541160583496094
57,14.562500953674316
58,8.11320972442627
59,18.370515823364258
60,13.480106353759766
61,22.911531448364258
62,16.51458168029785
63,18.977359771728516
64,7.929759502410889
65,11.575664520263672
66,10.557147026062012
67,3.404658555984497
68,8.218388557434082
69,3.765190839767456
70,12.73531436920166
71,2.503472328186035
72,14.435546875
73,13.510632514953613
74,13.399739265441895
75,10.77756118774414
76,11.265263557434082
77,14.650753021240234
78,17.276329040527344
79,5.6010565757751465
80,3.728153944015503
81,6.240379333496094
82,6.98828125
83,11.063586235046387
84,3.832103729248047
85,11.643157005310059
86,4.774594783782959
87,5.60277795791626
88,11.249131202697754
89,14.050636291503906
90,12.280165672302246
91,21.340784072875977
92,4.952763080596924
93,11.516854286193848
94,5.096643447875977
95,5.96628999710083
96,8.204934120178223
97,10.645833015441895
98,11.957393646240234
99,4.708549976348877
100,13.895977020263672
101,9.124131202697754
102,20.592302322387695
103,14.419198036193848
104,10.513527870178223
105,4.018590450286865
106,7.79796028137207
107,1.5231481790542603
108,1.8585070371627808
109,8.515263557434082
110,11.472149848937988
111,26.873046875
112,8.157378196716309
113,5.54441499710083
114,9.0125150680542
115,7.128182888031006
116,3.0395689010620117
117,4.192346572875977
118,8.045573234558105
119,2.2279367446899414
120,6.769893169403076
121,10.430845260620117
122,8.328920364379883
123,6.887080669403076
124,5.242404460906982
125,7.693358898162842
126,8.074507713317871
127,6.352792263031006
128,11.985533714294434
129,22.63266944885254
130,29.557435989379883
131,27.307580947875977
132,5.170572757720947
133,13.194733619689941
134,9.50108528137207
135,5.11436653137207
136,5.2876877784729
137,5.288281440734863
138,4.603515625
139,6.397714138031006
140,7.810329914093018
141,5.961588382720947
142,12.390191078186035
143,30.502748489379883
144,13.4425630569458
145,11.854888916015625
146,11.502025604248047
147,4.963252067565918
148,2.964409589767456
149,4.795790195465088
150,5.560764312744141
151,15.567418098449707
152,3.127821207046509
153,5.866464138031006
154,7.449073791503906
155,2.9868345260620117
156,2.8213253021240234
157,7.595992565155029
158,12.993416786193848
159,9.3054838180542
160,3.5138890743255615
161,19.635923385620117
162,18.451562881469727
163,7.031250476837158
164,12.59302806854248
165,24.5081729888916
166,22.79759979248047
167,10.650245666503906
168,10.850911140441895
169,15.514250755310059
170,10.123480796813965
171,8.9015474319458
172,14.772570610046387
173,15.088615417480469
174,9.349971771240234
175,5.606481552124023
176,9.897424697875977
177,4.101923942565918
178,11.527054786682129
179,2.419487714767456
180,14.013092994689941
181,11.985821723937988
182,11.72337818145752
183,1.704499363899231
184,13.138744354248047
185,8.411602973937988
186,6.530816555023193
187,15.237065315246582
188,5.9037184715271
189,13.091870307922363
190,16.723814010620117
191,6.129340648651123
192,13.49587631225586
193,10.067636489868164
194,15.801432609558105
195,7.330005645751953
196,11.375433921813965
197,7.561197757720947
198,6.87854528427124
199,13.216073036193848
200,15.481554985046387
201,5.224971294403076
202,5.406973361968994
203,7.06640625
204,5.002676486968994
205,12.019169807434082
206,2.423032522201538
207,9.981553077697754
208,34.08572006225586
209,14.173611640930176
210,9.184100151062012
211,1.9898003339767456
212,12.526041984558105
213,12.259186744689941
214,6.642505645751953
215,5.23914909362793
216,11.759113311767578
217,2.691478729248047
218,14.541304588317871
219,3.816044569015503
220,4.615451335906982
221,11.881728172302246
222,2.0021703243255615
223,11.675492286682129
224,11.348090171813965
225,3.9103012084960938
226,1.517433524131775
227,1.4463253021240234
228,1.6293402910232544
229,1.8268952369689941
230,2.584852457046509
231,10.515408515930176
232,8.156828880310059
233,10.116318702697754
234,25.39916229248047
235,38.81618881225586
236,11.112774848937988
237,1.5135416984558105
238,9.418113708496094
239,3.551070213317871
240,1.6632667779922485
241,16.466291427612305
242,26.571325302124023
243,29.007596969604492
244,23.922380447387695
245,17.151113510131836
246,13.886139869689941
247,8.749855041503906
248,5.501663684844971
249,12.479456901550293
