[05:40:28] === voxelwise GLM run start ===
[05:40:28] First-level: 278 episodes × up to 4 subjects
[05:40:28] Building brain mask from reference BOLD ...
[05:40:41]   mask saved: 223637 voxels
[09:36:04]   sub-02 s02e23a: beta saved (223637 vox, 456 TRs)
[09:36:22]   sub-03 s02e23a: beta saved (223637 vox, 456 TRs)
[09:36:39]   sub-05 s02e23a: beta saved (223637 vox, 456 TRs)
[09:37:05]   sub-01 s02e23b: beta saved (223637 vox, 456 TRs)
[09:37:22]   sub-02 s02e23b: beta saved (223637 vox, 456 TRs)
[09:37:41]   sub-03 s02e23b: beta saved (223637 vox, 456 TRs)
[09:37:59]   sub-05 s02e23b: beta saved (223637 vox, 456 TRs)
[09:38:26]   sub-01 s02e24a: beta saved (223637 vox, 469 TRs)
[09:38:44]   sub-02 s02e24a: beta saved (223637 vox, 469 TRs)
[09:39:02]   sub-03 s02e24a: beta saved (223637 vox, 469 TRs)
[09:39:21]   sub-05 s02e24a: beta saved (223637 vox, 469 TRs)
[09:39:48]   sub-01 s02e24b: beta saved (223637 vox, 469 TRs)
[09:40:06]   sub-02 s02e24b: beta saved (223637 vox, 469 TRs)
[09:40:24]   sub-03 s02e24b: beta saved (223637 vox, 469 TRs)
[09:40:42]   sub-05 s02e24b: beta saved (223637 vox, 469 TRs)
[09:41:12]   sub-01 s03e01a: beta saved (223637 vox, 491 TRs)
[09:41:31]   sub-02 s03e01a: beta saved (223637 vox, 491 TRs)
[09:41:50]   sub-03 s03e01a: beta saved (223637 vox, 491 TRs)
[09:42:09]   sub-05 s03e01a: beta saved (223637 vox, 491 TRs)
[09:42:38]   sub-01 s03e01b: beta saved (223637 vox, 491 TRs)
[09:42:56]   sub-02 s03e01b: beta saved (223637 vox, 491 TRs)
[09:43:16]   sub-03 s03e01b: beta saved (223637 vox, 491 TRs)
[09:43:35]   sub-05 s03e01b: beta saved (223637 vox, 491 TRs)
[09:44:02]   sub-01 s03e02a: beta saved (223637 vox, 475 TRs)
[09:44:20]   sub-02 s03e02a: beta saved (223637 vox, 475 TRs)
[09:44:38]   sub-03 s03e02a: beta saved (223637 vox, 475 TRs)
[09:44:57]   sub-05 s03e02a: beta saved (223637 vox, 475 TRs)
[09:45:25]   sub-01 s03e02b: beta saved (223637 vox, 475 TRs)
[09:45:43]   sub-02 s03e02b: beta saved (223637 vox, 475 TRs)
[09:46:02]   sub-03 s03e02b: beta saved (223637 vox, 475 TRs)
[09:46:21]   sub-05 s03e02b: beta saved (223637 vox, 475 TRs)
[09:46:46]   sub-01 s03e03a: beta saved (223637 vox, 454 TRs)
[09:47:03]   sub-02 s03e03a: beta saved (223637 vox, 454 TRs)
[09:47:21]   sub-03 s03e03a: beta saved (223637 vox, 454 TRs)
[09:47:39]   sub-05 s03e03a: beta saved (223637 vox, 454 TRs)
[09:48:06]   sub-01 s03e03b: beta saved (223637 vox, 454 TRs)
[09:48:24]   sub-02 s03e03b: beta saved (223637 vox, 454 TRs)
[09:48:42]   sub-03 s03e03b: beta saved (223637 vox, 454 TRs)
[09:49:00]   sub-05 s03e03b: beta saved (223637 vox, 454 TRs)
[09:49:27]   sub-01 s03e04a: beta saved (223637 vox, 473 TRs)
[09:49:45]   sub-02 s03e04a: beta saved (223637 vox, 473 TRs)
[09:50:04]   sub-03 s03e04a: beta saved (223637 vox, 473 TRs)
[09:50:22]   sub-05 s03e04a: beta saved (223637 vox, 473 TRs)
[09:50:50]   sub-01 s03e04b: beta saved (223637 vox, 473 TRs)
[09:51:08]   sub-02 s03e04b: beta saved (223637 vox, 473 TRs)
[09:51:27]   sub-03 s03e04b: beta saved (223637 vox, 473 TRs)
[09:51:45]   sub-05 s03e04b: beta saved (223637 vox, 473 TRs)
[09:52:14]   sub-01 s03e05a: beta saved (223637 vox, 484 TRs)
[09:52:32]   sub-02 s03e05a: beta saved (223637 vox, 484 TRs)
[09:52:51]   sub-03 s03e05a: beta saved (223637 vox, 484 TRs)
[09:53:10]   sub-05 s03e05a: beta saved (223637 vox, 484 TRs)
[09:53:38]   sub-01 s03e05b: beta saved (223637 vox, 484 TRs)
[09:53:56]   sub-02 s03e05b: beta saved (223637 vox, 484 TRs)
[09:54:15]   sub-03 s03e05b: beta saved (223637 vox, 484 TRs)
[09:54:34]   sub-05 s03e05b: beta saved (223637 vox, 484 TRs)
[09:55:01]   sub-01 s03e06a: beta saved (223637 vox, 470 TRs)
[09:55:18]   sub-02 s03e06a: beta saved (223637 vox, 470 TRs)
[09:55:37]   sub-03 s03e06a: beta saved (223637 vox, 470 TRs)
[09:56:04]   sub-05 s03e06a: beta saved (223637 vox, 470 TRs)
[09:56:31]   sub-01 s03e06b: beta saved (223637 vox, 470 TRs)
[09:56:49]   sub-02 s03e06b: beta saved (223637 vox, 470 TRs)
[09:57:07]   sub-03 s03e06b: beta saved (223637 vox, 470 TRs)
[09:57:34]   sub-05 s03e06b: beta saved (223637 vox, 470 TRs)
[09:58:02]   sub-01 s03e07a: beta saved (223637 vox, 467 TRs)
[09:58:19]   sub-02 s03e07a: beta saved (223637 vox, 467 TRs)
[09:58:38]   sub-03 s03e07a: beta saved (223637 vox, 467 TRs)
[09:59:05]   sub-05 s03e07a: beta saved (223637 vox, 467 TRs)
[09:59:31]   sub-01 s03e07b: beta saved (223637 vox, 467 TRs)
[09:59:49]   sub-02 s03e07b: beta saved (223637 vox, 467 TRs)
[10:00:07]   sub-03 s03e07b: beta saved (223637 vox, 467 TRs)
[10:00:34]   sub-05 s03e07b: beta saved (223637 vox, 467 TRs)
[10:01:00]   sub-01 s03e08a: beta saved (223637 vox, 460 TRs)
[10:01:18]   sub-02 s03e08a: beta saved (223637 vox, 460 TRs)
[10:01:36]   sub-03 s03e08a: beta saved (223637 vox, 460 TRs)
[10:02:02]   sub-05 s03e08a: beta saved (223637 vox, 460 TRs)
[10:02:28]   sub-01 s03e08b: beta saved (223637 vox, 460 TRs)
[10:02:46]   sub-02 s03e08b: beta saved (223637 vox, 460 TRs)
[10:03:04]   sub-03 s03e08b: beta saved (223637 vox, 460 TRs)
[10:03:30]   sub-05 s03e08b: beta saved (223637 vox, 460 TRs)
[10:03:59]   sub-01 s03e09a: beta saved (223637 vox, 493 TRs)
[10:04:18]   sub-02 s03e09a: beta saved (223637 vox, 493 TRs)
[10:04:38]   sub-03 s03e09a: beta saved (223637 vox, 493 TRs)
[10:05:08]   sub-05 s03e09a: beta saved (223637 vox, 493 TRs)
[10:05:37]   sub-01 s03e09b: beta saved (223637 vox, 493 TRs)
[10:05:56]   sub-02 s03e09b: beta saved (223637 vox, 493 TRs)
[10:06:16]   sub-03 s03e09b: beta saved (223637 vox, 493 TRs)
[10:06:46]   sub-05 s03e09b: beta saved (223637 vox, 493 TRs)
[10:07:15]   sub-01 s03e10a: beta saved (223637 vox, 451 TRs)
[10:07:33]   sub-02 s03e10a: beta saved (223637 vox, 451 TRs)
[10:07:52]   sub-03 s03e10a: beta saved (223637 vox, 451 TRs)
[10:08:18]   sub-05 s03e10a: beta saved (223637 vox, 451 TRs)
[10:08:44]   sub-01 s03e10b: beta saved (223637 vox, 451 TRs)
[10:09:01]   sub-02 s03e10b: beta saved (223637 vox, 451 TRs)
[10:09:19]   sub-03 s03e10b: beta saved (223637 vox, 451 TRs)
[10:09:46]   sub-05 s03e10b: beta saved (223637 vox, 451 TRs)
[10:10:13]   sub-01 s03e11a: beta saved (223637 vox, 457 TRs)
[10:10:30]   sub-02 s03e11a: beta saved (223637 vox, 457 TRs)
[10:10:49]   sub-03 s03e11a: beta saved (223637 vox, 457 TRs)
[10:11:15]   sub-05 s03e11a: beta saved (223637 vox, 457 TRs)
[10:11:41]   sub-01 s03e11b: beta saved (223637 vox, 456 TRs)
[10:11:58]   sub-02 s03e11b: beta saved (223637 vox, 456 TRs)
[10:12:17]   sub-03 s03e11b: beta saved (223637 vox, 456 TRs)
[10:12:44]   sub-05 s03e11b: beta saved (223637 vox, 456 TRs)
[10:13:11]   sub-01 s03e12a: beta saved (223637 vox, 464 TRs)
[10:13:28]   sub-02 s03e12a: beta saved (223637 vox, 464 TRs)
[10:13:47]   sub-03 s03e12a: beta saved (223637 vox, 464 TRs)
[10:14:14]   sub-05 s03e12a: beta saved (223637 vox, 464 TRs)
[10:14:40]   sub-01 s03e12b: beta saved (223637 vox, 464 TRs)
[10:14:57]   sub-02 s03e12b: beta saved (223637 vox, 464 TRs)
[10:15:16]   sub-03 s03e12b: beta saved (223637 vox, 464 TRs)
[10:15:41]   sub-05 s03e12b: beta saved (223637 vox, 464 TRs)
[10:16:08]   sub-01 s03e13a: beta saved (223637 vox, 474 TRs)
[10:16:26]   sub-02 s03e13a: beta saved (223637 vox, 474 TRs)
[10:16:45]   sub-03 s03e13a: beta saved (223637 vox, 474 TRs)
[10:17:12]   sub-05 s03e13a: beta saved (223637 vox, 474 TRs)
[10:17:40]   sub-01 s03e13b: beta saved (223637 vox, 473 TRs)
[10:24:21]   sub-02 s03e13b: beta saved (223637 vox, 473 TRs)
[10:24:41]   sub-03 s03e13b: beta saved (223637 vox, 473 TRs)
[10:41:19]   sub-05 s03e13b: beta saved (223637 vox, 473 TRs)
[10:41:46]   sub-01 s03e14a: beta saved (223637 vox, 458 TRs)
[10:42:04]   sub-02 s03e14a: beta saved (223637 vox, 458 TRs)
[10:42:22]   sub-03 s03e14a: beta saved (223637 vox, 458 TRs)
[10:42:48]   sub-05 s03e14a: beta saved (223637 vox, 458 TRs)
[10:43:14]   sub-01 s03e14b: beta saved (223637 vox, 458 TRs)
[10:43:31]   sub-02 s03e14b: beta saved (223637 vox, 458 TRs)
[10:43:50]   sub-03 s03e14b: beta saved (223637 vox, 458 TRs)
[10:44:15]   sub-05 s03e14b: beta saved (223637 vox, 458 TRs)
[10:44:41]   sub-01 s03e15a: beta saved (223637 vox, 458 TRs)
[10:44:59]   sub-02 s03e15a: beta saved (223637 vox, 458 TRs)
[10:45:17]   sub-03 s03e15a: beta saved (223637 vox, 458 TRs)
[10:45:43]   sub-05 s03e15a: beta saved (223637 vox, 458 TRs)
[10:46:09]   sub-01 s03e15b: beta saved (223637 vox, 458 TRs)
[10:46:26]   sub-02 s03e15b: beta saved (223637 vox, 458 TRs)
[10:46:44]   sub-03 s03e15b: beta saved (223637 vox, 458 TRs)
[10:47:10]   sub-05 s03e15b: beta saved (223637 vox, 458 TRs)
[10:47:37]   sub-01 s03e16a: beta saved (223637 vox, 468 TRs)
[10:47:55]   sub-02 s03e16a: beta saved (223637 vox, 468 TRs)
[10:48:13]   sub-03 s03e16a: beta saved (223637 vox, 468 TRs)
[10:48:40]   sub-05 s03e16a: beta saved (223637 vox, 468 TRs)
[10:49:06]   sub-01 s03e16b: beta saved (223637 vox, 468 TRs)
[10:49:24]   sub-02 s03e16b: beta saved (223637 vox, 468 TRs)
[10:49:42]   sub-03 s03e16b: beta saved (223637 vox, 468 TRs)
[10:50:09]   sub-05 s03e16b: beta saved (223637 vox, 468 TRs)
[11:06:17]   sub-01 s03e17a: beta saved (223637 vox, 454 TRs)
[11:06:35]   sub-02 s03e17a: beta saved (223637 vox, 454 TRs)
[11:06:53]   sub-03 s03e17a: beta saved (223637 vox, 454 TRs)
[11:07:20]   sub-05 s03e17a: beta saved (223637 vox, 454 TRs)
[11:07:45]   sub-01 s03e17b: beta saved (223637 vox, 453 TRs)
[11:08:02]   sub-02 s03e17b: beta saved (223637 vox, 453 TRs)
[11:08:20]   sub-03 s03e17b: beta saved (223637 vox, 453 TRs)
[11:24:07]   sub-05 s03e17b: beta saved (223637 vox, 453 TRs)
[11:24:36]   sub-01 s03e18a: beta saved (223637 vox, 469 TRs)
[11:24:54]   sub-02 s03e18a: beta saved (223637 vox, 469 TRs)
[11:25:13]   sub-03 s03e18a: beta saved (223637 vox, 469 TRs)
[11:25:41]   sub-05 s03e18a: beta saved (223637 vox, 469 TRs)
[11:26:09]   sub-01 s03e18b: beta saved (223637 vox, 469 TRs)
[11:26:27]   sub-02 s03e18b: beta saved (223637 vox, 469 TRs)
[11:26:45]   sub-03 s03e18b: beta saved (223637 vox, 469 TRs)
[11:27:13]   sub-05 s03e18b: beta saved (223637 vox, 469 TRs)
[11:27:40]   sub-01 s03e19a: beta saved (223637 vox, 468 TRs)
[11:27:58]   sub-02 s03e19a: beta saved (223637 vox, 468 TRs)
[11:28:16]   sub-03 s03e19a: beta saved (223637 vox, 468 TRs)
[11:28:43]   sub-05 s03e19a: beta saved (223637 vox, 468 TRs)
[11:29:11]   sub-01 s03e19b: beta saved (223637 vox, 468 TRs)
[11:29:29]   sub-02 s03e19b: beta saved (223637 vox, 468 TRs)
[11:29:48]   sub-03 s03e19b: beta saved (223637 vox, 468 TRs)
[11:30:15]   sub-05 s03e19b: beta saved (223637 vox, 468 TRs)
[11:30:41]   sub-01 s03e20a: beta saved (223637 vox, 464 TRs)
[11:30:59]   sub-02 s03e20a: beta saved (223637 vox, 464 TRs)
[11:31:18]   sub-03 s03e20a: beta saved (223637 vox, 464 TRs)
[11:31:45]   sub-05 s03e20a: beta saved (223637 vox, 464 TRs)
[11:32:12]   sub-01 s03e20b: beta saved (223637 vox, 464 TRs)
[11:32:29]   sub-02 s03e20b: beta saved (223637 vox, 464 TRs)
[11:32:48]   sub-03 s03e20b: beta saved (223637 vox, 464 TRs)
[11:33:15]   sub-05 s03e20b: beta saved (223637 vox, 464 TRs)
[11:33:41]   sub-01 s03e21a: beta saved (223637 vox, 460 TRs)
[11:33:58]   sub-02 s03e21a: beta saved (223637 vox, 460 TRs)
[11:34:17]   sub-03 s03e21a: beta saved (223637 vox, 460 TRs)
[11:34:42]   sub-05 s03e21a: beta saved (223637 vox, 460 TRs)
[11:35:09]   sub-01 s03e21b: beta saved (223637 vox, 460 TRs)
[11:35:27]   sub-02 s03e21b: beta saved (223637 vox, 460 TRs)
[11:35:45]   sub-03 s03e21b: beta saved (223637 vox, 460 TRs)
[11:36:11]   sub-05 s03e21b: beta saved (223637 vox, 460 TRs)
[11:36:37]   sub-01 s03e22a: beta saved (223637 vox, 463 TRs)
[11:36:54]   sub-02 s03e22a: beta saved (223637 vox, 463 TRs)
[11:37:13]   sub-03 s03e22a: beta saved (223637 vox, 463 TRs)
[11:37:38]   sub-05 s03e22a: beta saved (223637 vox, 463 TRs)
[11:38:06]   sub-01 s03e22b: beta saved (223637 vox, 463 TRs)
[11:38:23]   sub-02 s03e22b: beta saved (223637 vox, 463 TRs)
[11:38:41]   sub-03 s03e22b: beta saved (223637 vox, 463 TRs)
[11:39:07]   sub-05 s03e22b: beta saved (223637 vox, 463 TRs)
[11:39:26]   sub-01 s03e23a: beta saved (223637 vox, 470 TRs)
[11:39:44]   sub-02 s03e23a: beta saved (223637 vox, 470 TRs)
[11:40:03]   sub-03 s03e23a: beta saved (223637 vox, 470 TRs)
[11:40:30]   sub-05 s03e23a: beta saved (223637 vox, 470 TRs)
[11:40:49]   sub-01 s03e23b: beta saved (223637 vox, 470 TRs)
[11:41:08]   sub-02 s03e23b: beta saved (223637 vox, 470 TRs)
[11:41:26]   sub-03 s03e23b: beta saved (223637 vox, 470 TRs)
[11:41:54]   sub-05 s03e23b: beta saved (223637 vox, 470 TRs)
[11:42:13]   sub-01 s03e24a: beta saved (223637 vox, 454 TRs)
[11:42:30]   sub-02 s03e24a: beta saved (223637 vox, 454 TRs)
[11:42:48]   sub-03 s03e24a: beta saved (223637 vox, 454 TRs)
[11:43:13]   sub-05 s03e24a: beta saved (223637 vox, 454 TRs)
[11:43:31]   sub-01 s03e24b: beta saved (223637 vox, 454 TRs)
[11:43:49]   sub-02 s03e24b: beta saved (223637 vox, 454 TRs)
[11:44:07]   sub-03 s03e24b: beta saved (223637 vox, 454 TRs)
[11:44:33]   sub-05 s03e24b: beta saved (223637 vox, 454 TRs)
[11:44:52]   sub-01 s03e25a: beta saved (223637 vox, 479 TRs)
[11:45:10]   sub-02 s03e25a: beta saved (223637 vox, 479 TRs)
[11:45:29]   sub-03 s03e25a: beta saved (223637 vox, 479 TRs)
[11:45:57]   sub-05 s03e25a: beta saved (223637 vox, 479 TRs)
[11:46:17]   sub-01 s03e25b: beta saved (223637 vox, 479 TRs)
[11:46:35]   sub-02 s03e25b: beta saved (223637 vox, 479 TRs)
[11:46:54]   sub-03 s03e25b: beta saved (223637 vox, 479 TRs)
[11:47:23]   sub-05 s03e25b: beta saved (223637 vox, 479 TRs)
[11:47:42]   sub-01 s04e02a: beta saved (223637 vox, 478 TRs)
[11:48:00]   sub-02 s04e02a: beta saved (223637 vox, 478 TRs)
[11:48:19]   sub-03 s04e02a: beta saved (223637 vox, 478 TRs)
[11:48:47]   sub-05 s04e02a: beta saved (223637 vox, 478 TRs)
[11:49:06]   sub-01 s04e02b: beta saved (223637 vox, 478 TRs)
[11:49:24]   sub-02 s04e02b: beta saved (223637 vox, 478 TRs)
[11:49:46]   sub-03 s04e02b: beta saved (223637 vox, 478 TRs)
[11:50:19]   sub-05 s04e02b: beta saved (223637 vox, 478 TRs)
[11:50:40]   sub-01 s04e03a: beta saved (223637 vox, 445 TRs)
[11:50:59]   sub-02 s04e03a: beta saved (223637 vox, 445 TRs)
[11:51:18]   sub-03 s04e03a: beta saved (223637 vox, 445 TRs)
[11:51:47]   sub-05 s04e03a: beta saved (223637 vox, 445 TRs)
[11:52:05]   sub-01 s04e03b: beta saved (223637 vox, 445 TRs)
[11:52:22]   sub-02 s04e03b: beta saved (223637 vox, 445 TRs)
[11:52:41]   sub-03 s04e03b: beta saved (223637 vox, 445 TRs)
[11:53:09]   sub-05 s04e03b: beta saved (223637 vox, 445 TRs)
[11:53:29]   sub-01 s04e04a: beta saved (223637 vox, 453 TRs)
[11:53:48]   sub-02 s04e04a: beta saved (223637 vox, 453 TRs)
[11:54:07]   sub-03 s04e04a: beta saved (223637 vox, 453 TRs)
[11:54:35]   sub-05 s04e04a: beta saved (223637 vox, 453 TRs)
[11:54:54]   sub-01 s04e04b: beta saved (223637 vox, 453 TRs)
[11:55:12]   sub-02 s04e04b: beta saved (223637 vox, 453 TRs)
[11:55:31]   sub-03 s04e04b: beta saved (223637 vox, 453 TRs)
[11:55:59]   sub-05 s04e04b: beta saved (223637 vox, 453 TRs)
[11:56:18]   sub-01 s04e05a: beta saved (223637 vox, 471 TRs)
[11:56:37]   sub-02 s04e05a: beta saved (223637 vox, 471 TRs)
[11:56:57]   sub-03 s04e05a: beta saved (223637 vox, 471 TRs)
[11:57:27]   sub-05 s04e05a: beta saved (223637 vox, 471 TRs)
[11:57:47]   sub-01 s04e05b: beta saved (223637 vox, 471 TRs)
[11:58:07]   sub-02 s04e05b: beta saved (223637 vox, 471 TRs)
[11:58:28]   sub-03 s04e05b: beta saved (223637 vox, 471 TRs)
[11:58:58]   sub-05 s04e05b: beta saved (223637 vox, 471 TRs)
[11:59:18]   sub-01 s04e06a: beta saved (223637 vox, 465 TRs)
[11:59:38]   sub-02 s04e06a: beta saved (223637 vox, 465 TRs)
[11:59:58]   sub-03 s04e06a: beta saved (223637 vox, 465 TRs)
[12:00:28]   sub-05 s04e06a: beta saved (223637 vox, 465 TRs)
[12:00:48]   sub-01 s04e06b: beta saved (223637 vox, 465 TRs)
[12:01:06]   sub-02 s04e06b: beta saved (223637 vox, 465 TRs)
[12:01:26]   sub-03 s04e06b: beta saved (223637 vox, 465 TRs)
[12:01:55]   sub-05 s04e06b: beta saved (223637 vox, 465 TRs)
[12:02:15]   sub-01 s04e07a: beta saved (223637 vox, 497 TRs)
[12:02:34]   sub-02 s04e07a: beta saved (223637 vox, 497 TRs)
[12:02:54]   sub-03 s04e07a: beta saved (223637 vox, 497 TRs)
[12:03:24]   sub-05 s04e07a: beta saved (223637 vox, 497 TRs)
[12:03:45]   sub-01 s04e07b: beta saved (223637 vox, 497 TRs)
[12:04:04]   sub-02 s04e07b: beta saved (223637 vox, 497 TRs)
[12:04:25]   sub-03 s04e07b: beta saved (223637 vox, 497 TRs)
[12:04:55]   sub-05 s04e07b: beta saved (223637 vox, 497 TRs)
[12:05:16]   sub-01 s04e08a: beta saved (223637 vox, 503 TRs)
[12:05:35]   sub-02 s04e08a: beta saved (223637 vox, 503 TRs)
[12:05:56]   sub-03 s04e08a: beta saved (223637 vox, 503 TRs)
[12:06:28]   sub-05 s04e08a: beta saved (223637 vox, 503 TRs)
[12:06:50]   sub-01 s04e08b: beta saved (223637 vox, 503 TRs)
[12:07:11]   sub-02 s04e08b: beta saved (223637 vox, 503 TRs)
[12:07:33]   sub-03 s04e08b: beta saved (223637 vox, 503 TRs)
[12:08:04]   sub-05 s04e08b: beta saved (223637 vox, 503 TRs)
[12:08:23]   sub-01 s04e09a: beta saved (223637 vox, 441 TRs)
[12:08:41]   sub-02 s04e09a: beta saved (223637 vox, 441 TRs)
[12:09:00]   sub-03 s04e09a: beta saved (223637 vox, 441 TRs)
[12:09:26]   sub-05 s04e09a: beta saved (223637 vox, 441 TRs)
[12:09:45]   sub-01 s04e09b: beta saved (223637 vox, 441 TRs)
[12:10:02]   sub-02 s04e09b: beta saved (223637 vox, 441 TRs)
[12:10:20]   sub-03 s04e09b: beta saved (223637 vox, 441 TRs)
[12:10:48]   sub-05 s04e09b: beta saved (223637 vox, 441 TRs)
[12:11:07]   sub-01 s04e10a: beta saved (223637 vox, 449 TRs)
[12:11:25]   sub-02 s04e10a: beta saved (223637 vox, 449 TRs)
[12:11:44]   sub-03 s04e10a: beta saved (223637 vox, 449 TRs)
[12:12:12]   sub-05 s04e10a: beta saved (223637 vox, 449 TRs)
[12:12:30]   sub-01 s04e10b: beta saved (223637 vox, 449 TRs)
[12:12:48]   sub-02 s04e10b: beta saved (223637 vox, 449 TRs)
[12:13:07]   sub-03 s04e10b: beta saved (223637 vox, 449 TRs)
[12:13:34]   sub-05 s04e10b: beta saved (223637 vox, 449 TRs)
[12:13:54]   sub-01 s04e11a: beta saved (223637 vox, 483 TRs)
[12:14:14]   sub-02 s04e11a: beta saved (223637 vox, 483 TRs)
[12:14:34]   sub-03 s04e11a: beta saved (223637 vox, 483 TRs)
[12:15:04]   sub-05 s04e11a: beta saved (223637 vox, 483 TRs)
[12:15:25]   sub-01 s04e11b: beta saved (223637 vox, 483 TRs)
[12:15:44]   sub-02 s04e11b: beta saved (223637 vox, 483 TRs)
[12:16:04]   sub-03 s04e11b: beta saved (223637 vox, 483 TRs)
[12:16:34]   sub-05 s04e11b: beta saved (223637 vox, 483 TRs)
[12:17:02]   sub-01 s04e12a: beta saved (223637 vox, 466 TRs)
[12:17:20]   sub-02 s04e12a: beta saved (223637 vox, 466 TRs)
[12:17:39]   sub-03 s04e12a: beta saved (223637 vox, 466 TRs)
[12:18:07]   sub-05 s04e12a: beta saved (223637 vox, 466 TRs)
[12:18:34]   sub-01 s04e12b: beta saved (223637 vox, 466 TRs)
[12:18:52]   sub-02 s04e12b: beta saved (223637 vox, 466 TRs)
[12:19:11]   sub-03 s04e12b: beta saved (223637 vox, 466 TRs)
[12:19:41]   sub-05 s04e12b: beta saved (223637 vox, 466 TRs)
[12:20:09]   sub-01 s04e14a: beta saved (223637 vox, 447 TRs)
[12:20:26]   sub-02 s04e14a: beta saved (223637 vox, 447 TRs)
[12:20:45]   sub-03 s04e14a: beta saved (223637 vox, 447 TRs)
[12:21:12]   sub-05 s04e14a: beta saved (223637 vox, 447 TRs)
[12:21:38]   sub-01 s04e14b: beta saved (223637 vox, 447 TRs)
[12:21:55]   sub-02 s04e14b: beta saved (223637 vox, 447 TRs)
[12:22:13]   sub-03 s04e14b: beta saved (223637 vox, 447 TRs)
[12:22:39]   sub-05 s04e14b: beta saved (223637 vox, 447 TRs)
[12:23:05]   sub-01 s04e15a: beta saved (223637 vox, 444 TRs)
[12:23:21]   sub-02 s04e15a: beta saved (223637 vox, 444 TRs)
[12:23:39]   sub-03 s04e15a: beta saved (223637 vox, 444 TRs)
[12:24:05]   sub-05 s04e15a: beta saved (223637 vox, 444 TRs)
[12:24:32]   sub-01 s04e15b: beta saved (223637 vox, 444 TRs)
[12:24:50]   sub-02 s04e15b: beta saved (223637 vox, 444 TRs)
[12:25:09]   sub-03 s04e15b: beta saved (223637 vox, 444 TRs)
[12:25:35]   sub-05 s04e15b: beta saved (223637 vox, 444 TRs)
[12:26:06]   sub-01 s04e16a: beta saved (223637 vox, 487 TRs)
[12:26:25]   sub-02 s04e16a: beta saved (223637 vox, 487 TRs)
[12:26:44]   sub-03 s04e16a: beta saved (223637 vox, 487 TRs)
[12:27:13]   sub-05 s04e16a: beta saved (223637 vox, 487 TRs)
[12:27:43]   sub-01 s04e16b: beta saved (223637 vox, 487 TRs)
[12:28:02]   sub-02 s04e16b: beta saved (223637 vox, 487 TRs)
[12:28:22]   sub-03 s04e16b: beta saved (223637 vox, 487 TRs)
[12:28:51]   sub-05 s04e16b: beta saved (223637 vox, 487 TRs)
[12:29:19]   sub-01 s04e17a: beta saved (223637 vox, 478 TRs)
[12:29:37]   sub-02 s04e17a: beta saved (223637 vox, 478 TRs)
[12:29:56]   sub-03 s04e17a: beta saved (223637 vox, 478 TRs)
[12:30:25]   sub-05 s04e17a: beta saved (223637 vox, 478 TRs)
[12:30:53]   sub-01 s04e17b: beta saved (223637 vox, 478 TRs)
[12:31:12]   sub-02 s04e17b: beta saved (223637 vox, 478 TRs)
[12:31:32]   sub-03 s04e17b: beta saved (223637 vox, 478 TRs)
[12:32:01]   sub-05 s04e17b: beta saved (223637 vox, 478 TRs)
[12:32:27]   sub-01 s04e18a: beta saved (223637 vox, 450 TRs)
[12:32:45]   sub-02 s04e18a: beta saved (223637 vox, 450 TRs)
[12:33:03]   sub-03 s04e18a: beta saved (223637 vox, 450 TRs)
[12:33:28]   sub-05 s04e18a: beta saved (223637 vox, 450 TRs)
[12:33:54]   sub-01 s04e18b: beta saved (223637 vox, 450 TRs)
[12:34:12]   sub-02 s04e18b: beta saved (223637 vox, 450 TRs)
[12:34:30]   sub-03 s04e18b: beta saved (223637 vox, 450 TRs)
[12:34:54]   sub-05 s04e18b: beta saved (223637 vox, 450 TRs)
[12:35:19]   sub-01 s04e19a: beta saved (223637 vox, 437 TRs)
[12:35:36]   sub-02 s04e19a: beta saved (223637 vox, 437 TRs)
[12:35:53]   sub-03 s04e19a: beta saved (223637 vox, 437 TRs)
[12:36:18]   sub-05 s04e19a: beta saved (223637 vox, 437 TRs)
[12:36:43]   sub-01 s04e19b: beta saved (223637 vox, 437 TRs)
[12:37:00]   sub-02 s04e19b: beta saved (223637 vox, 437 TRs)
[12:37:18]   sub-03 s04e19b: beta saved (223637 vox, 437 TRs)
[12:37:42]   sub-05 s04e19b: beta saved (223637 vox, 437 TRs)
[12:38:08]   sub-01 s04e20a: beta saved (223637 vox, 447 TRs)
[12:38:25]   sub-02 s04e20a: beta saved (223637 vox, 447 TRs)
[12:38:43]   sub-03 s04e20a: beta saved (223637 vox, 447 TRs)
[12:39:08]   sub-05 s04e20a: beta saved (223637 vox, 447 TRs)
[12:39:39]   sub-01 s04e20b: beta saved (223637 vox, 447 TRs)
[12:39:56]   sub-02 s04e20b: beta saved (223637 vox, 447 TRs)
[12:40:14]   sub-03 s04e20b: beta saved (223637 vox, 447 TRs)
[12:40:43]   sub-05 s04e20b: beta saved (223637 vox, 447 TRs)
[12:41:11]   sub-01 s04e21a: beta saved (223637 vox, 448 TRs)
[12:41:29]   sub-02 s04e21a: beta saved (223637 vox, 448 TRs)
[12:41:47]   sub-03 s04e21a: beta saved (223637 vox, 448 TRs)
[12:42:14]   sub-05 s04e21a: beta saved (223637 vox, 448 TRs)
[12:42:41]   sub-01 s04e21b: beta saved (223637 vox, 448 TRs)
[12:42:58]   sub-02 s04e21b: beta saved (223637 vox, 448 TRs)
[12:43:17]   sub-03 s04e21b: beta saved (223637 vox, 448 TRs)
